order_id,customer_id,order_date,service_type,order_value,refund_flag,order_month,is_refunded
25661,4417,2023-12-14,Express,131.58,1,2023-12,True
25662,1878,2024-02-29,Express,201.95,0,2024-02,False
25663,4323,2023-09-22,Premium,88.05,0,2023-09,False
25664,2550,2023-04-08,Standard,42.45,0,2023-04,False
25665,1045,2023-07-22,Express,97.24,0,2023-07,False
25666,3089,2023-05-27,Premium,109.06,0,2023-05,False
25667,1444,2024-08-27,Premium,89.85,0,2024-08,False
25668,747,2024-01-11,Standard,38.18,0,2024-01,False
25669,452,2024-09-17,Premium,90.68,0,2024-09,False
25670,1223,2023-02-13,Standard,43.51,0,2023-02,False
25671,3696,2023-08-18,Premium,75.32,0,2023-08,False
25672,4216,2024-08-07,Standard,42.71,1,2024-08,True
25673,4339,2023-10-14,Standard,51.49,0,2023-10,False
25674,1361,2023-05-16,Premium,73.66,0,2023-05,False
25675,3318,2024-08-07,Standard,56.2,0,2024-08,False
25676,1167,2023-01-08,Standard,65.28,0,2023-01,False
25677,3135,2023-09-05,Standard,44.26,0,2023-09,False
25678,4464,2024-12-21,Express,186.05,0,2024-12,False
25679,210,2023-08-12,Standard,56.48,0,2023-08,False
25680,4928,2024-01-15,Premium,88.86,0,2024-01,False
25681,4155,2023-03-28,Express,188.61,0,2023-03,False
25682,3830,2024-05-24,Express,94.83,0,2024-05,False
25683,3469,2024-07-11,Standard,37.15,0,2024-07,False
25684,3866,2023-04-10,Standard,50.17,0,2023-04,False
25685,4976,2024-06-05,Standard,47.49,0,2024-06,False
25686,3866,2023-03-26,Standard,52.84,1,2023-03,True
25687,1790,2024-09-01,Premium,112.78,0,2024-09,False
25688,3096,2023-06-12,Premium,96.85,0,2023-06,False
25689,1702,2024-09-07,Standard,61.68,0,2024-09,False
25690,4857,2023-02-17,Express,105.89,0,2023-02,False
25691,4529,2024-03-22,Standard,49.46,0,2024-03,False
25692,2858,2024-12-01,Premium,93.83,0,2024-12,False
25693,3920,2024-08-31,Premium,75.09,0,2024-08,False
25694,4575,2024-12-16,Standard,64.96,0,2024-12,False
25695,1230,2024-02-01,Standard,73.5,0,2024-02,False
25696,2913,2024-08-29,Standard,42.16,0,2024-08,False
25697,2455,2023-11-05,Standard,46.96,0,2023-11,False
25698,3870,2023-07-26,Standard,53.21,0,2023-07,False
25699,1935,2023-12-21,Standard,58.72,0,2023-12,False
25700,3554,2023-09-22,Standard,45.85,1,2023-09,True
25701,2050,2023-03-11,Premium,80.43,0,2023-03,False
25702,575,2023-07-14,Standard,56.37,0,2023-07,False
25703,551,2024-05-14,Standard,30.43,0,2024-05,False
25704,615,2023-08-24,Standard,42.08,0,2023-08,False
25705,160,2023-12-26,Premium,139.06,0,2023-12,False
25706,2686,2024-06-09,Express,87.36,0,2024-06,False
25707,3372,2024-11-19,Express,133.22,0,2024-11,False
25708,657,2024-03-24,Express,108.83,0,2024-03,False
25709,3084,2024-12-28,Premium,71.4,0,2024-12,False
25710,3003,2023-03-31,Standard,58.62,0,2023-03,False
25711,747,2023-05-18,Standard,41.3,0,2023-05,False
25712,2057,2024-07-04,Standard,57.14,0,2024-07,False
25713,3791,2024-03-16,Premium,83.68,0,2024-03,False
25714,81,2024-06-13,Standard,71.39,0,2024-06,False
25715,746,2024-01-13,Standard,58.1,0,2024-01,False
25716,4983,2023-03-11,Premium,110.47,0,2023-03,False
25717,3682,2023-11-21,Standard,33.75,0,2023-11,False
25718,2362,2024-04-01,Premium,113.06,0,2024-04,False
25719,3167,2023-07-14,Standard,40.99,0,2023-07,False
25720,4262,2023-07-04,Standard,53.69,0,2023-07,False
25721,4239,2023-02-16,Standard,31.05,0,2023-02,False
25722,1629,2023-06-25,Premium,89.27,0,2023-06,False
25723,2493,2024-01-27,Standard,58.83,0,2024-01,False
25724,3209,2024-04-02,Standard,43.29,0,2024-04,False
25725,376,2024-01-05,Standard,44.1,0,2024-01,False
25726,4751,2023-12-22,Premium,112.95,0,2023-12,False
25727,2208,2023-11-19,Standard,18.96,0,2023-11,False
25728,1890,2024-05-02,Standard,45.33,0,2024-05,False
25729,4563,2023-12-09,Premium,157.6,0,2023-12,False
25730,610,2024-09-11,Premium,124.96,0,2024-09,False
25731,200,2023-08-11,Express,256.09,0,2023-08,False
25732,3439,2024-09-01,Standard,42.5,0,2024-09,False
25733,1967,2023-04-27,Express,136.42,0,2023-04,False
25734,3846,2024-05-11,Standard,68.23,0,2024-05,False
25735,356,2023-10-30,Premium,59.73,0,2023-10,False
25736,1959,2024-04-29,Premium,85.13,0,2024-04,False
25737,1192,2024-09-20,Premium,130.68,0,2024-09,False
25738,3714,2023-02-22,Premium,86.1,0,2023-02,False
25739,1148,2023-07-28,Express,183.96,0,2023-07,False
25740,2332,2024-06-21,Standard,46.14,0,2024-06,False
25741,4110,2023-08-03,Premium,86.65,0,2023-08,False
25742,4601,2024-07-07,Standard,41.68,0,2024-07,False
25743,3624,2024-10-07,Standard,54.8,0,2024-10,False
25744,2188,2023-09-08,Standard,40.64,0,2023-09,False
25745,2880,2024-12-24,Premium,97.99,0,2024-12,False
25746,3463,2024-07-25,Express,156.31,0,2024-07,False
25747,4402,2024-03-28,Standard,47.6,0,2024-03,False
25748,4468,2024-11-05,Premium,77.87,0,2024-11,False
25749,4678,2024-09-03,Standard,51.45,0,2024-09,False
25750,4065,2024-01-31,Premium,71.69,0,2024-01,False
25751,745,2024-09-28,Standard,53.05,0,2024-09,False
25752,3750,2024-05-09,Standard,45.89,0,2024-05,False
25753,4088,2023-08-03,Express,144.29,0,2023-08,False
25754,4416,2023-09-07,Express,142.37,0,2023-09,False
25755,4649,2023-09-03,Premium,97.37,1,2023-09,True
25756,2571,2024-01-27,Standard,39.02,0,2024-01,False
25757,3287,2023-10-10,Premium,55.69,0,2023-10,False
25758,50,2023-10-11,Standard,51.23,0,2023-10,False
25759,2881,2024-01-27,Premium,94.32,0,2024-01,False
25760,2412,2024-03-03,Express,146.22,0,2024-03,False
25761,4822,2024-03-29,Premium,69.16,0,2024-03,False
25762,4538,2024-02-10,Premium,83.52,0,2024-02,False
25763,3993,2023-08-19,Standard,42.91,0,2023-08,False
25764,298,2023-08-20,Standard,66.33,0,2023-08,False
25765,2045,2023-05-12,Standard,43.68,0,2023-05,False
25766,3485,2024-01-10,Premium,68.26,0,2024-01,False
25767,150,2024-04-10,Standard,37.24,0,2024-04,False
25768,1195,2023-10-18,Premium,101.99,0,2023-10,False
25769,4465,2024-01-06,Standard,40.31,0,2024-01,False
25770,675,2024-01-08,Premium,85.72,0,2024-01,False
25771,265,2024-04-09,Express,151.86,0,2024-04,False
25772,2920,2023-12-29,Standard,45.01,0,2023-12,False
25773,4755,2023-04-29,Standard,57.24,0,2023-04,False
25774,4200,2024-09-25,Premium,140.32,0,2024-09,False
25775,4883,2023-12-20,Express,159.39,0,2023-12,False
25776,3782,2024-05-02,Standard,52.62,0,2024-05,False
25777,2229,2023-03-15,Standard,46.45,0,2023-03,False
25778,4756,2024-01-08,Standard,42.11,0,2024-01,False
25779,2172,2023-08-16,Standard,35.03,0,2023-08,False
25780,1781,2023-06-29,Standard,59.77,0,2023-06,False
25781,2286,2023-09-02,Standard,58.55,0,2023-09,False
25782,4084,2024-08-30,Standard,52.77,0,2024-08,False
25783,4613,2024-01-09,Standard,60.48,0,2024-01,False
25784,1823,2023-12-04,Premium,64.69,0,2023-12,False
25785,2354,2024-01-03,Standard,51.46,0,2024-01,False
25786,4522,2023-10-16,Standard,67.61,0,2023-10,False
25787,239,2024-07-24,Express,132.1,0,2024-07,False
25788,3932,2024-06-10,Express,137.4,0,2024-06,False
25789,2317,2023-08-24,Premium,81.58,0,2023-08,False
25790,1920,2024-03-03,Standard,45.52,0,2024-03,False
25791,2278,2024-06-30,Express,162.75,0,2024-06,False
25792,2129,2023-02-27,Premium,133.26,0,2023-02,False
25793,3800,2023-06-08,Standard,43.29,0,2023-06,False
25794,4665,2023-02-01,Express,147.48,0,2023-02,False
25795,2493,2024-11-03,Standard,82.78,0,2024-11,False
25796,4189,2024-09-07,Premium,56.2,0,2024-09,False
25797,3672,2023-04-18,Standard,34.11,0,2023-04,False
25798,1665,2024-09-26,Premium,100.7,0,2024-09,False
25799,2952,2024-05-05,Standard,79.25,0,2024-05,False
25800,3349,2023-12-28,Premium,115.6,0,2023-12,False
25801,117,2023-08-16,Standard,42.92,0,2023-08,False
25802,2020,2024-08-30,Premium,93.36,0,2024-08,False
25803,4964,2023-02-16,Standard,58.57,0,2023-02,False
25804,3204,2024-03-26,Standard,39.6,0,2024-03,False
25805,1686,2024-05-11,Premium,116.1,0,2024-05,False
25806,1261,2023-01-08,Standard,58.28,0,2023-01,False
25807,1053,2023-06-10,Premium,151.45,1,2023-06,True
25808,2045,2023-08-19,Standard,83.79,0,2023-08,False
25809,972,2023-12-05,Premium,115.23,0,2023-12,False
25810,695,2023-08-15,Premium,77.88,0,2023-08,False
25811,1853,2024-09-27,Premium,139.63,0,2024-09,False
25812,3054,2023-01-26,Express,162.24,0,2023-01,False
25813,743,2023-12-30,Express,110.37,0,2023-12,False
25814,223,2024-03-18,Standard,34.11,0,2024-03,False
25815,172,2024-10-10,Premium,83.74,0,2024-10,False
25816,1349,2023-12-24,Standard,44.26,0,2023-12,False
25817,957,2024-06-02,Standard,35.38,0,2024-06,False
25818,2712,2023-09-19,Standard,40.14,0,2023-09,False
25819,2323,2023-04-08,Standard,44.91,0,2023-04,False
25820,1629,2024-05-19,Standard,58.49,0,2024-05,False
25821,4194,2023-11-13,Premium,76.98,0,2023-11,False
25822,2551,2023-08-31,Express,130.29,0,2023-08,False
25823,478,2023-01-16,Standard,45.64,0,2023-01,False
25824,1499,2024-12-14,Standard,35.89,0,2024-12,False
25825,4877,2024-06-09,Standard,60.33,0,2024-06,False
25826,4890,2023-05-01,Express,144.08,0,2023-05,False
25827,1283,2024-01-26,Express,173.37,0,2024-01,False
25828,844,2023-10-14,Standard,42.55,0,2023-10,False
25829,2511,2024-06-24,Standard,32.79,0,2024-06,False
25830,2454,2024-03-18,Standard,37.78,0,2024-03,False
25831,2089,2024-04-08,Premium,105.48,0,2024-04,False
25832,2669,2024-12-11,Standard,36.77,0,2024-12,False
25833,1174,2023-08-30,Standard,55.6,0,2023-08,False
25834,594,2024-08-13,Premium,80.87,0,2024-08,False
25835,2871,2024-02-16,Express,240.69,0,2024-02,False
25836,4687,2024-05-24,Premium,68.67,0,2024-05,False
25837,703,2023-08-26,Express,176.12,0,2023-08,False
25838,3529,2024-06-01,Standard,65.01,0,2024-06,False
25839,2232,2023-05-14,Premium,87.67,0,2023-05,False
25840,1492,2023-10-10,Standard,107.87,0,2023-10,False
25841,4299,2024-11-23,Standard,33.61,0,2024-11,False
25842,2327,2023-04-08,Express,126.59,0,2023-04,False
25843,2932,2023-03-19,Premium,116.53,0,2023-03,False
25844,2259,2023-01-17,Premium,80.36,0,2023-01,False
25845,428,2024-01-04,Standard,55.77,0,2024-01,False
25846,2990,2023-11-14,Express,214.62,1,2023-11,True
25847,2130,2023-11-18,Premium,60.56,0,2023-11,False
25848,453,2024-12-18,Express,185.74,0,2024-12,False
25849,2991,2024-07-21,Standard,68.56,0,2024-07,False
25850,52,2023-10-04,Premium,81.81,0,2023-10,False
25851,1048,2023-12-14,Express,115.16,0,2023-12,False
25852,3919,2023-09-01,Standard,49.27,0,2023-09,False
25853,192,2024-03-22,Standard,36.68,0,2024-03,False
25854,3253,2024-07-01,Standard,47.1,1,2024-07,True
25855,4771,2024-11-11,Premium,106.4,0,2024-11,False
25856,864,2023-06-22,Standard,69.4,0,2023-06,False
25857,2119,2024-10-08,Standard,55.11,0,2024-10,False
25858,2893,2023-04-19,Standard,58.35,0,2023-04,False
25859,2299,2023-08-08,Standard,51.62,0,2023-08,False
25860,3127,2024-02-08,Express,166.04,0,2024-02,False
25861,2057,2023-02-01,Express,90.3,1,2023-02,True
25862,756,2024-02-07,Express,107.3,0,2024-02,False
25863,463,2023-08-05,Premium,110.6,0,2023-08,False
25864,3735,2024-12-25,Express,104.29,0,2024-12,False
25865,1208,2024-12-10,Express,121.64,0,2024-12,False
25866,4269,2024-07-07,Standard,50.26,0,2024-07,False
25867,3727,2024-05-08,Standard,38.04,0,2024-05,False
25868,253,2024-07-29,Express,152.12,0,2024-07,False
25869,1008,2024-06-19,Standard,52.99,0,2024-06,False
25870,1480,2024-08-03,Premium,148.13,0,2024-08,False
25871,2989,2023-12-06,Standard,40.36,0,2023-12,False
25872,4059,2024-03-27,Standard,49.64,1,2024-03,True
25873,314,2024-10-27,Standard,43.22,0,2024-10,False
25874,1258,2023-01-16,Standard,62.35,0,2023-01,False
25875,1918,2023-05-27,Express,105.04,0,2023-05,False
25876,926,2024-06-26,Express,154.06,1,2024-06,True
25877,2744,2024-05-18,Premium,99.73,0,2024-05,False
25878,2437,2023-02-24,Standard,51.2,0,2023-02,False
25879,1587,2024-01-06,Standard,47.83,0,2024-01,False
25880,2605,2024-03-06,Premium,87.78,1,2024-03,True
25881,1815,2024-07-04,Express,101.79,0,2024-07,False
25882,1740,2023-04-17,Express,157.83,0,2023-04,False
25883,1337,2024-09-22,Premium,83.35,0,2024-09,False
25884,2719,2023-02-21,Standard,118.4,0,2023-02,False
25885,2265,2024-09-14,Standard,53.53,0,2024-09,False
25886,986,2024-01-20,Standard,41.27,0,2024-01,False
25887,66,2023-06-09,Standard,51.33,0,2023-06,False
25888,766,2024-01-12,Express,157.6,0,2024-01,False
25889,219,2023-03-13,Premium,93.84,1,2023-03,True
25890,2202,2024-06-14,Standard,49.23,0,2024-06,False
25891,1135,2024-11-29,Premium,70.8,0,2024-11,False
25892,2139,2023-12-12,Express,169.55,0,2023-12,False
25893,1657,2023-04-26,Express,119.35,0,2023-04,False
25894,2709,2024-12-26,Express,148.72,0,2024-12,False
25895,3632,2023-08-26,Premium,103.94,0,2023-08,False
25896,2444,2023-01-11,Premium,196.19,0,2023-01,False
25897,324,2024-12-11,Standard,39.79,0,2024-12,False
25898,86,2024-12-10,Standard,79.57,0,2024-12,False
25899,1072,2024-02-13,Standard,40.02,0,2024-02,False
25900,2162,2024-08-30,Standard,60.79,0,2024-08,False
25901,226,2024-02-21,Premium,76.52,0,2024-02,False
25902,1647,2023-12-17,Standard,61.2,0,2023-12,False
25903,4463,2024-10-17,Express,141.09,0,2024-10,False
25904,469,2024-06-12,Standard,70.13,0,2024-06,False
25905,4764,2024-11-15,Standard,49.66,0,2024-11,False
25906,4310,2023-08-16,Standard,50.77,0,2023-08,False
25907,4183,2024-05-11,Premium,166.32,0,2024-05,False
25908,4350,2023-08-29,Standard,60.64,0,2023-08,False
25909,421,2024-11-26,Standard,56.32,0,2024-11,False
25910,768,2024-01-07,Premium,205.11,0,2024-01,False
25911,693,2023-08-22,Standard,39.19,0,2023-08,False
25912,576,2024-09-18,Premium,95.68,0,2024-09,False
25913,1647,2024-06-25,Premium,80.96,0,2024-06,False
25914,4174,2023-12-30,Express,125.5,1,2023-12,True
25915,1272,2023-05-29,Express,158.73,0,2023-05,False
25916,1233,2023-05-10,Standard,37.59,0,2023-05,False
25917,3388,2024-12-07,Premium,108.86,0,2024-12,False
25918,510,2023-09-18,Standard,43.89,0,2023-09,False
25919,1838,2023-06-22,Premium,139.63,0,2023-06,False
25920,1498,2023-07-11,Standard,40.02,0,2023-07,False
25921,4268,2023-10-06,Standard,57.21,0,2023-10,False
25922,2596,2024-04-06,Standard,48.3,0,2024-04,False
25923,3251,2024-02-06,Standard,58.84,0,2024-02,False
25924,671,2024-04-03,Standard,44.48,0,2024-04,False
25925,4670,2024-07-23,Premium,116.75,0,2024-07,False
25926,1619,2023-11-12,Standard,44.83,0,2023-11,False
25927,3542,2023-09-28,Premium,85.33,0,2023-09,False
25928,4792,2023-03-26,Standard,46.71,0,2023-03,False
25929,2568,2024-03-28,Standard,41.99,0,2024-03,False
25930,2562,2024-04-10,Premium,86.35,0,2024-04,False
25931,607,2024-06-03,Express,186.88,0,2024-06,False
25932,1998,2024-07-29,Standard,38.25,1,2024-07,True
25933,4295,2024-03-23,Standard,55.94,0,2024-03,False
25934,695,2023-09-02,Express,169.21,0,2023-09,False
25935,4613,2024-09-18,Standard,39.87,0,2024-09,False
25936,3352,2024-09-30,Standard,50.74,0,2024-09,False
25937,2142,2024-10-02,Standard,36.53,0,2024-10,False
25938,2751,2024-05-25,Standard,35.13,0,2024-05,False
25939,763,2023-05-19,Standard,67.71,0,2023-05,False
25940,1089,2023-11-21,Premium,72.7,0,2023-11,False
25941,1450,2024-05-23,Express,133.44,0,2024-05,False
25942,1966,2023-07-12,Premium,82.97,0,2023-07,False
25943,4602,2024-08-17,Standard,46.68,0,2024-08,False
25944,1874,2024-03-09,Standard,60.6,0,2024-03,False
25945,2640,2023-11-21,Standard,46.44,0,2023-11,False
25946,813,2024-05-24,Standard,73.61,0,2024-05,False
25947,3695,2024-12-16,Standard,59.68,0,2024-12,False
25948,2822,2023-12-14,Premium,90.43,0,2023-12,False
25949,2244,2023-05-31,Standard,57.31,0,2023-05,False
25950,4758,2024-05-31,Premium,79.75,0,2024-05,False
25951,4480,2023-12-09,Premium,93.04,0,2023-12,False
25952,3310,2023-08-04,Standard,36.64,0,2023-08,False
25953,4631,2024-05-22,Standard,67.63,0,2024-05,False
25954,2845,2023-12-03,Express,237.02,1,2023-12,True
25955,4154,2024-10-05,Standard,68.18,0,2024-10,False
25956,2085,2023-05-03,Standard,43.22,0,2023-05,False
25957,453,2024-10-31,Premium,85.32,0,2024-10,False
25958,4973,2023-08-24,Premium,139.97,0,2023-08,False
25959,834,2023-02-23,Standard,44.82,0,2023-02,False
25960,1270,2024-01-07,Standard,59.16,0,2024-01,False
25961,819,2023-03-30,Express,98.9,0,2023-03,False
25962,1705,2024-06-18,Premium,89.78,0,2024-06,False
25963,1464,2023-10-07,Premium,77.35,0,2023-10,False
25964,3023,2023-09-30,Express,166.13,0,2023-09,False
25965,4986,2024-03-18,Standard,46.35,0,2024-03,False
25966,272,2024-07-17,Standard,31.68,0,2024-07,False
25967,3903,2024-07-11,Express,135.31,0,2024-07,False
25968,664,2023-07-28,Express,94.02,0,2023-07,False
25969,96,2023-04-28,Standard,51.24,0,2023-04,False
25970,3210,2024-11-29,Standard,74.45,0,2024-11,False
25971,4392,2024-08-13,Standard,54.74,0,2024-08,False
25972,890,2023-01-19,Premium,96.43,0,2023-01,False
25973,1730,2024-09-30,Standard,66.07,0,2024-09,False
25974,852,2023-11-21,Standard,46.53,0,2023-11,False
25975,4560,2023-09-30,Standard,57.73,0,2023-09,False
25976,1363,2023-12-19,Standard,38.34,0,2023-12,False
25977,2268,2023-04-13,Standard,51.43,1,2023-04,True
25978,4505,2023-05-14,Standard,32.3,1,2023-05,True
25979,2786,2023-06-24,Standard,41.28,0,2023-06,False
25980,4687,2024-05-18,Standard,67.96,0,2024-05,False
25981,4659,2023-05-19,Standard,38.73,0,2023-05,False
25982,2350,2024-11-03,Premium,94.41,0,2024-11,False
25983,2927,2023-01-28,Premium,73.43,1,2023-01,True
25984,1166,2023-04-16,Premium,99.59,0,2023-04,False
25985,4956,2024-07-06,Standard,71.26,0,2024-07,False
25986,1410,2023-09-04,Standard,41.19,0,2023-09,False
25987,3929,2023-05-13,Standard,52.86,0,2023-05,False
25988,1574,2024-08-19,Premium,71.14,1,2024-08,True
25989,1575,2023-10-13,Premium,116.3,0,2023-10,False
25990,539,2024-11-16,Premium,84.11,0,2024-11,False
25991,2820,2023-03-31,Premium,114.43,0,2023-03,False
25992,1233,2023-02-25,Standard,63.94,0,2023-02,False
25993,755,2023-04-23,Premium,73.17,0,2023-04,False
25994,1145,2024-04-13,Standard,40.06,0,2024-04,False
25995,1267,2024-05-15,Express,112.52,0,2024-05,False
25996,2549,2023-01-12,Standard,41.45,0,2023-01,False
25997,1972,2023-05-15,Premium,135.94,0,2023-05,False
25998,393,2024-11-14,Standard,53.98,0,2024-11,False
25999,2697,2024-07-21,Express,156.89,0,2024-07,False
26000,3951,2023-08-19,Standard,52.98,0,2023-08,False
26001,2886,2024-06-08,Express,177.1,0,2024-06,False
26002,4883,2024-05-25,Premium,120.53,0,2024-05,False
26003,517,2024-04-06,Premium,111.69,0,2024-04,False
26004,4123,2023-08-08,Express,128.2,0,2023-08,False
26005,2553,2024-09-07,Standard,33.83,0,2024-09,False
26006,2626,2023-03-23,Standard,40.79,0,2023-03,False
26007,2615,2023-05-12,Premium,106.25,0,2023-05,False
26008,1632,2023-02-09,Standard,52.18,0,2023-02,False
26009,1628,2023-09-05,Standard,48.55,0,2023-09,False
26010,3176,2023-02-20,Express,141.05,0,2023-02,False
26011,225,2023-07-02,Standard,31.2,0,2023-07,False
26012,2961,2023-06-10,Standard,53.29,1,2023-06,True
26013,3636,2024-09-29,Standard,39.43,0,2024-09,False
26014,1818,2023-10-22,Premium,58.28,1,2023-10,True
26015,1089,2023-06-01,Standard,49.3,0,2023-06,False
26016,1073,2023-12-05,Express,121.98,0,2023-12,False
26017,432,2023-11-15,Premium,65.42,0,2023-11,False
26018,467,2023-08-22,Express,164.97,0,2023-08,False
26019,841,2023-11-12,Express,121.13,0,2023-11,False
26020,94,2024-01-01,Standard,56.63,0,2024-01,False
26021,1342,2024-10-01,Express,69.57,0,2024-10,False
26022,1539,2023-12-20,Standard,48.26,0,2023-12,False
26023,4980,2024-04-22,Standard,67.09,0,2024-04,False
26024,4963,2023-02-21,Premium,95.22,0,2023-02,False
26025,943,2024-07-14,Standard,65.41,0,2024-07,False
26026,1071,2024-04-23,Premium,117.68,0,2024-04,False
26027,2496,2024-07-31,Premium,104.6,1,2024-07,True
26028,756,2024-10-16,Premium,92.89,0,2024-10,False
26029,2549,2024-05-18,Premium,113.96,0,2024-05,False
26030,2037,2023-02-26,Standard,52.11,0,2023-02,False
26031,1628,2023-04-20,Standard,37.05,0,2023-04,False
26032,4132,2024-11-29,Premium,110.51,0,2024-11,False
26033,4161,2023-09-19,Premium,114.24,0,2023-09,False
26034,4944,2024-04-25,Standard,54.83,0,2024-04,False
26035,1123,2023-07-11,Express,103.53,0,2023-07,False
26036,4466,2024-03-01,Standard,73.88,0,2024-03,False
26037,2708,2024-08-03,Premium,91.64,0,2024-08,False
26038,2973,2024-11-10,Standard,55.8,0,2024-11,False
26039,4510,2024-02-02,Express,171.14,0,2024-02,False
26040,4732,2024-12-10,Premium,96.31,0,2024-12,False
26041,3649,2023-04-07,Standard,30.93,0,2023-04,False
26042,1768,2024-07-10,Premium,59.46,0,2024-07,False
26043,2491,2024-08-30,Standard,83.13,1,2024-08,True
26044,3100,2023-01-12,Standard,59.92,0,2023-01,False
26045,4164,2023-06-16,Standard,52.29,0,2023-06,False
26046,3304,2024-05-07,Standard,49.62,0,2024-05,False
26047,1861,2024-10-23,Standard,64.3,0,2024-10,False
26048,2124,2023-11-30,Express,118.13,0,2023-11,False
26049,259,2023-10-18,Standard,75.57,0,2023-10,False
26050,4646,2024-12-28,Premium,67.1,0,2024-12,False
26051,457,2023-04-09,Premium,90.27,0,2023-04,False
26052,2916,2023-06-17,Premium,110.37,0,2023-06,False
26053,4388,2024-05-08,Standard,57.65,0,2024-05,False
26054,2142,2024-06-16,Standard,62.36,0,2024-06,False
26055,4005,2024-12-12,Standard,63.92,0,2024-12,False
26056,4027,2024-10-15,Standard,48.71,0,2024-10,False
26057,312,2023-07-10,Standard,46.93,0,2023-07,False
26058,2101,2023-08-24,Standard,48.43,0,2023-08,False
26059,3467,2023-08-23,Standard,65.67,0,2023-08,False
26060,2147,2023-04-07,Standard,60.48,0,2023-04,False
26061,2744,2024-08-06,Standard,109.3,0,2024-08,False
26062,2989,2023-07-03,Standard,41.92,0,2023-07,False
26063,768,2024-07-20,Standard,66.72,0,2024-07,False
26064,2100,2023-04-25,Express,129.03,0,2023-04,False
26065,143,2024-01-28,Premium,85.66,0,2024-01,False
26066,758,2024-12-01,Standard,31.03,0,2024-12,False
26067,2586,2023-03-06,Standard,53.12,0,2023-03,False
26068,2886,2023-03-02,Express,274.69,0,2023-03,False
26069,742,2023-08-03,Standard,44.13,0,2023-08,False
26070,3794,2024-05-18,Standard,63.83,0,2024-05,False
26071,1901,2023-03-18,Standard,28.84,0,2023-03,False
26072,4624,2024-04-21,Premium,91.64,0,2024-04,False
26073,1982,2023-11-05,Express,130.71,0,2023-11,False
26074,759,2023-02-13,Premium,91.99,0,2023-02,False
26075,3808,2023-11-08,Standard,40.7,0,2023-11,False
26076,2859,2023-12-16,Express,116.45,0,2023-12,False
26077,1977,2023-01-23,Standard,47.63,0,2023-01,False
26078,1816,2024-10-22,Standard,62.91,0,2024-10,False
26079,765,2023-12-25,Standard,67.66,0,2023-12,False
26080,1726,2024-08-11,Standard,36.6,0,2024-08,False
26081,149,2024-02-01,Standard,53.72,0,2024-02,False
26082,2539,2023-11-11,Premium,106.44,1,2023-11,True
26083,4513,2024-12-28,Premium,79.07,0,2024-12,False
26084,3984,2023-03-30,Standard,56.03,0,2023-03,False
26085,144,2024-11-17,Standard,44.95,0,2024-11,False
26086,4432,2023-09-07,Premium,82.32,0,2023-09,False
26087,2310,2024-10-05,Express,73.93,0,2024-10,False
26088,962,2023-03-26,Standard,68.42,0,2023-03,False
26089,3775,2023-03-11,Standard,47.34,1,2023-03,True
26090,1619,2023-11-22,Express,201.25,0,2023-11,False
26091,1276,2023-06-20,Standard,64.39,0,2023-06,False
26092,812,2024-02-27,Standard,46.75,0,2024-02,False
26093,2476,2023-01-02,Premium,122.11,0,2023-01,False
26094,489,2024-04-13,Standard,44.21,0,2024-04,False
26095,3938,2024-06-02,Express,142.57,0,2024-06,False
26096,2397,2024-05-27,Premium,129.05,0,2024-05,False
26097,2278,2024-10-08,Premium,59.64,0,2024-10,False
26098,12,2023-01-09,Standard,40.25,0,2023-01,False
26099,4105,2024-04-17,Standard,76.63,0,2024-04,False
26100,2502,2024-07-13,Express,158.99,0,2024-07,False
26101,2244,2024-12-17,Standard,56.32,0,2024-12,False
26102,3829,2023-04-05,Standard,48.53,0,2023-04,False
26103,330,2023-11-12,Standard,40.16,0,2023-11,False
26104,1869,2023-05-02,Standard,53.93,0,2023-05,False
26105,2895,2023-11-22,Express,153.72,0,2023-11,False
26106,2344,2024-05-08,Standard,61.95,1,2024-05,True
26107,919,2024-08-12,Premium,116.63,0,2024-08,False
26108,1511,2024-03-17,Standard,46.36,0,2024-03,False
26109,1513,2023-11-01,Standard,34.24,0,2023-11,False
26110,4963,2024-10-31,Standard,54.94,0,2024-10,False
26111,1638,2024-06-17,Standard,58.34,0,2024-06,False
26112,1032,2023-09-01,Premium,77.53,0,2023-09,False
26113,4132,2023-09-17,Premium,110.78,0,2023-09,False
26114,2142,2023-04-03,Express,146.66,0,2023-04,False
26115,2264,2023-03-07,Standard,47.89,0,2023-03,False
26116,2766,2024-06-25,Standard,47.76,0,2024-06,False
26117,2991,2024-10-25,Standard,46.76,0,2024-10,False
26118,2968,2023-12-02,Premium,134.33,0,2023-12,False
26119,171,2024-06-20,Premium,90.73,1,2024-06,True
26120,4110,2024-07-30,Premium,71.58,0,2024-07,False
26121,981,2023-06-04,Premium,72.74,0,2023-06,False
26122,1483,2023-12-15,Standard,43.92,0,2023-12,False
26123,873,2023-05-04,Standard,73.71,0,2023-05,False
26124,3851,2024-01-10,Premium,87.39,0,2024-01,False
26125,2934,2024-04-21,Standard,62.2,0,2024-04,False
26126,3792,2023-03-09,Standard,35.8,0,2023-03,False
26127,3279,2024-09-05,Standard,34.7,0,2024-09,False
26128,539,2024-01-14,Premium,100.49,0,2024-01,False
26129,1517,2024-03-17,Standard,33.21,0,2024-03,False
26130,2560,2024-04-24,Premium,76.19,0,2024-04,False
26131,1534,2023-12-31,Premium,83.5,1,2023-12,True
