order_id,variable_cost,delivery_cost,support_cost,total_cost
33777,32.03,10.48,3.46,45.970000000000006
33778,19.5,14.08,4.4,37.98
33779,73.51,14.88,6.94,95.33
33780,44.46,21.54,6.31,72.31
33781,50.29,10.2,45.67,106.16
33782,121.84,16.5,7.78,146.12
33783,22.92,21.13,15.72,59.769999999999996
33784,29.17,21.54,6.29,57.0
33785,26.44,19.99,16.87,63.3
33786,25.29,24.02,1.71,51.02
33787,27.11,17.01,15.09,59.21000000000001
33788,13.34,18.61,8.72,40.67
33789,24.01,6.89,3.34,34.24
33790,25.02,12.5,10.6,48.12
33791,39.19,20.94,1.11,61.239999999999995
33792,22.8,6.55,18.1,47.45
33793,18.33,17.73,0.81,36.870000000000005
33794,55.96,13.86,79.93,149.75
33795,20.5,14.91,10.06,45.47
33796,91.91,16.35,0.84,109.1
33797,91.57,22.6,7.67,121.83999999999999
33798,11.3,19.34,33.96,64.6
33799,94.79,17.61,7.51,119.91000000000001
33800,11.52,12.77,0.88,25.169999999999998
33801,20.96,20.25,10.58,51.79
33802,118.36,15.28,9.61,143.25
33803,106.93,10.78,32.3,150.01
33804,60.94,13.01,19.32,93.27000000000001
33805,34.58,21.7,13.13,69.41
33806,51.83,19.4,10.12,81.35
33807,24.85,15.27,75.74,115.86
33808,69.48,11.92,2.92,84.32000000000001
33809,21.99,28.04,11.96,61.99
33810,17.54,13.46,6.05,37.05
33811,23.87,26.1,21.72,71.69
33812,20.88,17.84,22.83,61.55
33813,20.47,15.02,17.23,52.72
33814,21.23,18.91,28.1,68.24000000000001
33815,35.46,13.18,16.23,64.87
33816,20.01,10.11,5.91,36.03
33817,22.19,12.81,19.51,54.510000000000005
33818,46.98,23.01,25.43,95.41999999999999
33819,33.84,16.51,8.13,58.48000000000001
33820,33.46,16.14,4.01,53.61
33821,19.03,9.25,13.13,41.410000000000004
33822,25.9,13.91,5.8,45.61
33823,60.36,26.68,7.82,94.85999999999999
33824,24.66,19.61,2.78,47.05
33825,16.38,16.61,13.41,46.39999999999999
33826,30.76,19.4,9.98,60.14
33827,56.53,9.06,8.42,74.01
33828,22.1,27.53,3.34,52.97
33829,19.77,18.56,7.97,46.3
33830,27.66,17.6,19.2,64.46000000000001
33831,56.3,22.1,2.49,80.89
33832,32.8,27.11,13.81,73.72
33833,22.01,20.92,2.51,45.440000000000005
33834,94.54,8.16,127.51,230.21
33835,21.33,8.84,3.98,34.15
33836,65.92,19.86,17.06,102.84
33837,28.97,11.08,7.99,48.04
33838,51.68,22.87,2.71,77.25999999999999
33839,16.9,10.54,1.86,29.299999999999997
33840,16.01,18.26,7.63,41.900000000000006
33841,26.0,20.1,8.87,54.97
33842,16.7,17.79,2.97,37.459999999999994
33843,57.0,14.73,8.9,80.63000000000001
33844,63.99,14.96,27.0,105.95
33845,30.86,8.0,5.33,44.19
33846,36.6,10.76,0.69,48.05
33847,41.51,19.94,5.9,67.35000000000001
33848,23.16,12.65,7.94,43.75
33849,147.41,15.58,4.03,167.02
33850,14.6,8.27,6.7,29.569999999999997
33851,54.28,18.98,4.64,77.9
33852,18.03,31.22,15.7,64.95
33853,103.17,11.57,13.27,128.01000000000002
33854,29.91,7.69,2.3,39.9
33855,22.55,13.13,12.26,47.94
33856,24.78,17.68,27.25,69.71000000000001
33857,23.37,13.83,2.7,39.900000000000006
33858,35.4,22.75,2.57,60.72
33859,19.22,16.36,8.55,44.129999999999995
33860,15.81,18.24,10.25,44.3
33861,145.53,21.29,28.15,194.97
33862,22.41,17.28,11.08,50.769999999999996
33863,153.25,11.32,4.3,168.87
33864,66.21,11.65,24.69,102.55
33865,63.08,16.49,2.27,81.83999999999999
33866,121.44,10.49,3.15,135.08
33867,29.42,26.38,33.89,89.69
33868,46.42,18.88,1.88,67.17999999999999
33869,50.96,18.81,19.57,89.34
33870,23.12,17.93,4.61,45.66
33871,30.35,23.25,0.51,54.11
33872,125.66,12.12,25.77,163.55
33873,100.94,21.19,4.21,126.33999999999999
33874,21.47,28.2,6.29,55.96
33875,12.09,30.05,2.16,44.3
33876,28.8,11.45,12.41,52.66
33877,24.93,11.19,5.18,41.3
33878,19.26,14.41,7.98,41.650000000000006
33879,15.86,15.89,37.98,69.72999999999999
33880,74.47,8.95,12.57,95.99000000000001
33881,73.4,12.73,2.15,88.28000000000002
33882,16.6,9.99,14.15,40.74
33883,83.53,20.34,2.03,105.9
33884,37.65,18.61,30.16,86.42
33885,17.63,19.76,21.31,58.7
33886,14.8,13.9,14.92,43.620000000000005
33887,71.9,20.17,13.92,105.99000000000001
33888,88.34,11.11,4.33,103.78
33889,21.14,13.35,8.59,43.08
33890,154.87,11.97,7.26,174.1
33891,49.15,12.6,13.53,75.28
33892,27.35,32.6,2.61,62.56
33893,30.95,17.62,12.48,61.05
33894,22.98,22.84,1.77,47.59
33895,19.9,18.82,1.44,40.16
33896,83.1,21.66,4.75,109.50999999999999
33897,21.34,20.0,8.12,49.46
33898,60.23,14.02,3.55,77.8
33899,52.93,7.22,5.88,66.03
33900,23.4,9.68,2.3,35.379999999999995
33901,14.28,19.07,28.54,61.89
33902,17.38,27.19,23.49,68.06
33903,45.09,11.64,12.01,68.74000000000001
33904,57.62,13.83,3.86,75.31
33905,133.09,12.11,7.13,152.32999999999998
33906,18.08,20.24,7.29,45.60999999999999
33907,100.74,15.4,65.32,181.45999999999998
33908,26.66,18.14,9.53,54.33
33909,60.74,10.54,17.85,89.13
33910,19.97,11.69,4.45,36.11
33911,24.12,21.56,15.44,61.12
33912,10.43,19.99,10.99,41.41
33913,15.78,26.12,36.05,77.94999999999999
33914,50.47,14.83,4.54,69.84
33915,29.52,23.45,2.93,55.9
33916,62.43,18.31,3.58,84.32
33917,46.22,19.24,4.62,70.08
33918,38.36,13.33,16.54,68.22999999999999
33919,55.14,14.56,2.16,71.86
33920,25.05,31.38,25.78,82.21000000000001
33921,15.61,29.68,13.19,58.48
33922,40.23,16.18,10.73,67.14
33923,19.93,8.62,15.44,43.989999999999995
33924,37.24,16.57,3.74,57.550000000000004
33925,26.89,19.65,5.72,52.26
33926,51.22,18.82,1.77,71.80999999999999
33927,52.06,13.85,19.28,85.19
33928,49.71,12.8,7.22,69.73
33929,111.71,22.73,46.11,180.55
33930,27.28,20.92,3.17,51.370000000000005
33931,66.72,18.16,15.25,100.13
33932,13.09,17.15,12.66,42.9
33933,29.07,26.8,7.2,63.07000000000001
33934,44.08,24.94,15.23,84.25
33935,21.59,9.5,2.0,33.09
33936,70.76,17.48,1.79,90.03000000000002
33937,30.63,9.18,21.61,61.42
33938,48.25,9.33,27.26,84.84
33939,116.67,23.77,2.05,142.49
33940,55.96,10.87,3.22,70.05
33941,21.99,20.64,11.13,53.76
33942,19.49,7.98,6.28,33.75
33943,22.32,17.86,9.63,49.81
33944,28.88,12.2,1.14,42.22
33945,83.5,23.55,5.8,112.85
33946,30.52,22.0,42.0,94.52
33947,25.3,21.75,5.09,52.14
33948,46.46,14.51,2.51,63.48
33949,51.0,18.92,6.73,76.65
33950,18.23,9.93,3.03,31.19
33951,31.68,8.68,0.92,41.28
33952,98.83,19.64,8.59,127.06
33953,31.37,28.88,2.33,62.58
33954,16.79,14.42,2.15,33.36
33955,74.46,7.42,15.51,97.39
33956,30.56,20.65,39.3,90.50999999999999
33957,20.69,10.46,14.15,45.300000000000004
33958,24.23,10.52,8.46,43.21
33959,19.8,11.02,8.85,39.67
33960,45.63,11.15,12.49,69.27
33961,18.45,10.42,14.7,43.56999999999999
33962,12.07,15.94,10.48,38.489999999999995
33963,118.34,11.36,0.93,130.63
33964,34.39,14.95,1.44,50.78
33965,113.84,16.07,30.99,160.9
33966,30.63,26.98,13.45,71.06
33967,41.81,18.22,1.17,61.2
33968,19.65,29.51,7.5,56.66
33969,25.22,20.75,29.64,75.61
33970,58.64,27.05,4.84,90.53
33971,127.49,20.89,12.63,161.01
33972,151.59,27.3,2.52,181.41000000000003
33973,34.85,19.94,8.82,63.61000000000001
33974,26.83,10.49,1.39,38.71
33975,38.5,11.31,10.13,59.940000000000005
33976,34.91,22.3,14.65,71.86
33977,19.36,19.76,10.33,49.45
33978,45.04,18.5,1.4,64.94
33979,20.22,23.57,14.54,58.33
33980,29.92,15.18,4.18,49.28
33981,124.66,17.55,10.47,152.68
33982,16.52,19.32,33.84,69.68
33983,13.2,11.88,0.85,25.93
33984,14.67,21.89,15.26,51.82
33985,23.95,13.11,12.16,49.22
33986,17.63,28.61,15.76,61.99999999999999
33987,14.53,17.89,13.52,45.94
33988,26.75,19.68,6.5,52.93
33989,23.11,11.82,5.15,40.08
33990,22.99,22.89,12.21,58.089999999999996
33991,77.31,18.4,104.36,200.07
33992,60.6,25.44,2.59,88.63000000000001
33993,20.03,9.21,3.1,32.34
33994,113.93,14.52,1.01,129.46
33995,19.65,22.56,8.57,50.779999999999994
33996,29.04,9.59,3.54,42.169999999999995
33997,29.82,11.81,48.89,90.52000000000001
33998,25.76,23.04,5.58,54.379999999999995
33999,22.13,20.85,14.58,57.56
34000,19.11,21.36,2.05,42.519999999999996
34001,21.98,9.68,1.73,33.39
34002,26.0,14.75,7.38,48.13
34003,31.94,11.67,7.17,50.78
34004,17.71,11.04,6.96,35.71
34005,21.4,12.76,15.82,49.98
34006,89.35,27.19,5.65,122.19
34007,30.62,7.8,5.06,43.480000000000004
34008,27.42,24.1,62.43,113.95
34009,64.86,14.79,13.21,92.86000000000001
34010,14.94,18.05,1.69,34.68
34011,19.67,9.45,13.79,42.91
34012,20.61,20.36,20.71,61.68
34013,31.26,13.17,4.67,49.1
34014,142.1,15.23,15.04,172.36999999999998
34015,25.49,10.21,21.4,57.1
34016,19.78,24.0,5.15,48.93
34017,20.27,24.68,2.7,47.650000000000006
34018,28.12,14.1,3.3,45.519999999999996
34019,37.73,20.05,4.27,62.05
34020,34.26,26.25,18.0,78.50999999999999
34021,27.34,13.14,4.73,45.21000000000001
34022,15.57,29.5,18.2,63.269999999999996
34023,54.11,21.02,43.5,118.63
34024,37.73,9.89,6.75,54.37
34025,30.03,24.34,25.04,79.41
34026,60.75,10.88,7.17,78.8
34027,18.33,17.22,2.77,38.32
34028,50.31,8.69,2.65,61.65
34029,26.71,10.7,5.65,43.059999999999995
34030,28.25,10.94,61.51,100.69999999999999
34031,36.62,22.12,11.83,70.57
34032,87.04,17.64,8.78,113.46000000000001
34033,29.68,10.03,19.38,59.09
34034,21.41,23.7,1.42,46.53
34035,111.85,23.56,5.27,140.68
34036,19.64,21.55,12.66,53.849999999999994
34037,50.79,16.29,9.39,76.47
34038,31.27,28.61,3.76,63.63999999999999
34039,40.8,10.34,7.98,59.120000000000005
34040,32.17,22.79,13.95,68.91
34041,31.06,10.81,5.79,47.66
34042,23.35,12.59,2.05,37.989999999999995
34043,28.33,15.7,0.5,44.53
34044,38.79,23.84,14.02,76.64999999999999
34045,20.89,19.48,4.96,45.330000000000005
34046,11.26,23.37,1.15,35.78
34047,161.03,17.14,35.5,213.67000000000002
34048,40.14,13.11,8.21,61.46
34049,18.1,23.6,0.68,42.38
34050,52.7,31.65,2.28,86.63
34051,42.36,20.9,6.97,70.23
34052,94.76,19.23,8.94,122.93
34053,45.49,13.86,1.93,61.28
34054,17.43,18.19,3.34,38.96000000000001
34055,20.22,27.59,6.61,54.42
34056,19.33,13.21,15.74,48.28
34057,32.07,22.17,7.09,61.33
34058,81.29,14.28,43.6,139.17000000000002
34059,22.38,11.33,9.21,42.92
34060,20.97,8.24,28.76,57.97
34061,93.27,10.09,28.54,131.9
34062,37.42,10.87,24.63,72.92
34063,18.33,17.9,3.1,39.33
34064,15.43,13.04,3.55,32.019999999999996
34065,19.91,17.21,4.11,41.230000000000004
34066,50.9,16.09,26.69,93.67999999999999
34067,29.76,22.23,15.3,67.29
34068,23.31,14.34,29.41,67.06
34069,75.65,7.47,14.19,97.31
34070,27.96,14.11,2.61,44.68
34071,26.06,17.13,4.03,47.22
34072,66.76,13.28,12.21,92.25
34073,17.29,11.04,7.29,35.62
34074,20.83,22.77,12.39,55.989999999999995
34075,29.51,15.55,4.42,49.480000000000004
34076,42.36,23.01,2.63,68.0
34077,17.12,11.57,43.39,72.08
34078,21.56,13.03,38.52,73.11
34079,47.78,12.31,8.06,68.15
34080,89.11,19.7,19.2,128.01
34081,90.02,14.63,23.38,128.03
34082,30.2,19.39,25.7,75.29
34083,20.62,21.07,1.67,43.36
34084,49.24,14.65,48.19,112.08
34085,90.06,10.97,6.12,107.15
34086,90.34,10.57,1.11,102.02
34087,25.63,22.63,10.94,59.199999999999996
34088,25.17,7.91,15.0,48.08
34089,27.79,24.75,4.72,57.26
34090,30.69,24.09,17.22,72.0
34091,23.14,8.26,21.94,53.34
34092,109.34,25.67,1.78,136.79
34093,21.54,18.87,17.54,57.949999999999996
34094,21.39,13.67,2.52,37.580000000000005
34095,73.67,9.15,9.07,91.89000000000001
34096,13.31,12.58,5.79,31.68
34097,25.47,26.22,9.17,60.86
34098,37.19,12.28,25.56,75.03
34099,11.33,28.14,6.38,45.85
34100,34.15,19.92,5.66,59.730000000000004
34101,76.2,16.88,4.66,97.74
34102,17.24,11.76,10.01,39.01
34103,19.95,15.05,1.93,36.93
34104,12.17,25.5,18.55,56.22
34105,18.73,7.88,7.57,34.18
34106,78.41,19.77,28.67,126.85
34107,23.96,21.35,5.62,50.93
34108,24.92,17.39,9.57,51.88
34109,32.54,14.01,7.02,53.56999999999999
34110,56.52,11.74,5.84,74.10000000000001
34111,24.03,13.68,3.52,41.230000000000004
34112,58.89,8.31,10.39,77.59
34113,65.59,24.36,1.44,91.39
34114,83.37,9.86,8.58,101.81
34115,24.16,16.38,19.58,60.12
34116,48.64,8.45,8.67,65.76
34117,31.87,9.33,3.31,44.510000000000005
34118,21.02,26.93,6.79,54.74
34119,73.22,10.29,8.21,91.72
34120,21.43,8.74,14.51,44.68
34121,65.61,22.43,1.74,89.77999999999999
34122,20.89,9.8,2.7,33.39
34123,58.27,9.91,18.85,87.03
34124,76.04,16.79,2.72,95.55000000000001
34125,24.91,25.67,61.01,111.59
34126,23.9,19.35,20.4,63.65
34127,36.34,17.4,24.99,78.73
34128,16.03,18.47,10.03,44.53
34129,73.76,14.09,4.98,92.83000000000001
34130,52.47,24.99,6.71,84.16999999999999
34131,42.64,10.88,9.35,62.870000000000005
34132,25.38,23.92,39.59,88.89
34133,25.04,9.88,24.23,59.150000000000006
34134,21.62,12.35,3.84,37.81
34135,43.57,9.73,3.51,56.809999999999995
34136,23.17,13.33,1.72,38.22
34137,57.83,20.92,2.57,81.32
34138,26.27,12.35,1.18,39.8
34139,146.72,14.34,32.95,194.01
34140,52.34,19.57,2.78,74.69
34141,22.21,27.78,9.72,59.71
34142,12.05,25.29,8.66,46.0
34143,14.63,13.68,2.07,30.380000000000003
34144,51.34,11.6,8.31,71.25
34145,113.68,13.43,4.79,131.9
34146,62.33,11.96,3.64,77.92999999999999
34147,40.64,17.01,3.1,60.75000000000001
34148,108.74,10.26,36.19,155.19
34149,75.57,16.88,4.8,97.24999999999999
34150,15.15,13.75,5.88,34.78
34151,31.02,23.32,14.47,68.81
34152,23.2,8.05,3.6,34.85
34153,25.97,16.68,1.89,44.54
34154,22.58,10.27,36.41,69.25999999999999
34155,18.02,19.11,127.95,165.07999999999998
34156,16.24,19.74,3.69,39.669999999999995
34157,57.61,19.77,3.87,81.25
34158,47.53,15.38,1.59,64.5
34159,32.15,19.05,4.6,55.800000000000004
34160,24.67,13.84,7.03,45.540000000000006
34161,10.24,10.99,38.08,59.31
34162,91.3,11.34,9.8,112.44
34163,22.37,22.77,6.99,52.13
34164,14.89,19.66,4.13,38.68
34165,58.81,14.15,2.36,75.32000000000001
34166,25.66,20.8,8.13,54.59
34167,31.79,22.94,4.44,59.17
34168,17.87,8.14,9.01,35.02
34169,25.64,20.54,4.67,50.85
34170,20.2,10.58,7.38,38.160000000000004
34171,39.31,7.59,16.73,63.63000000000001
34172,18.24,11.0,42.2,71.44
34173,29.5,14.07,10.52,54.09
34174,28.42,23.22,4.31,55.95
34175,42.4,27.95,4.76,75.11
34176,25.3,12.52,6.23,44.05
34177,23.81,20.35,0.94,45.099999999999994
34178,107.48,26.77,5.08,139.33
34179,48.83,12.27,0.9,61.99999999999999
34180,35.19,13.4,19.58,68.16999999999999
34181,46.1,18.35,2.85,67.3
34182,18.53,10.45,10.71,39.69
34183,56.42,17.97,2.18,76.57000000000001
34184,61.53,18.83,1.65,82.01
34185,88.69,16.05,4.48,109.22
34186,76.76,9.31,6.42,92.49000000000001
34187,23.55,21.34,11.64,56.53
34188,33.93,16.3,9.67,59.900000000000006
34189,24.28,16.38,9.61,50.269999999999996
34190,23.21,12.69,25.26,61.16
34191,61.61,21.32,6.27,89.2
34192,40.55,16.78,3.62,60.949999999999996
34193,52.4,22.71,18.93,94.03999999999999
34194,41.52,13.97,55.13,110.62
34195,17.3,16.08,3.57,36.949999999999996
34196,21.06,15.68,10.35,47.089999999999996
34197,24.6,22.3,4.91,51.81
34198,51.78,25.33,7.25,84.36
34199,55.47,11.26,5.39,72.12
34200,21.76,11.93,1.16,34.849999999999994
34201,27.21,14.97,58.94,101.12
34202,32.85,13.63,15.7,62.18000000000001
34203,28.49,10.38,1.93,40.8
34204,51.28,14.79,5.36,71.42999999999999
34205,26.98,8.75,78.11,113.84
34206,33.52,11.87,5.44,50.83
34207,27.22,22.99,2.58,52.78999999999999
34208,94.87,17.57,49.52,161.96
34209,20.07,11.02,5.66,36.75
34210,30.09,19.76,15.71,65.56
34211,61.27,10.15,8.5,79.92
34212,18.15,18.02,2.96,39.13
34213,54.99,16.8,4.3,76.09
34214,23.94,23.27,103.46,150.67
34215,22.51,20.93,11.35,54.79
34216,55.87,12.64,21.83,90.33999999999999
34217,70.62,8.63,18.66,97.91
34218,75.5,20.58,82.86,178.94
34219,74.27,8.56,12.53,95.36
34220,70.57,9.05,1.48,81.1
34221,88.4,24.68,4.19,117.27000000000001
34222,36.62,20.05,2.88,59.550000000000004
34223,7.97,22.09,1.07,31.13
34224,69.68,10.11,9.91,89.7
34225,20.43,13.13,14.15,47.71
34226,18.5,7.29,3.36,29.15
34227,23.11,10.45,2.29,35.85
34228,56.53,19.1,14.56,90.19
34229,136.62,7.9,25.01,169.53
34230,50.74,13.98,5.92,70.64
34231,80.23,12.01,2.28,94.52000000000001
34232,82.5,21.79,4.53,108.82
34233,19.76,19.84,2.99,42.59
34234,20.73,11.77,9.36,41.86
34235,14.3,11.9,14.53,40.730000000000004
34236,42.11,12.72,1.21,56.04
34237,37.61,12.34,9.63,59.580000000000005
34238,14.86,11.32,5.78,31.96
34239,15.98,13.01,5.35,34.34
34240,70.12,18.46,31.5,120.08000000000001
34241,71.57,11.6,28.63,111.79999999999998
34242,28.67,13.27,9.45,51.39
34243,87.95,27.02,2.08,117.05
34244,36.65,18.81,8.18,63.63999999999999
34245,39.67,18.21,3.97,61.85
34246,113.18,27.3,0.93,141.41000000000003
34247,37.49,14.12,2.42,54.03
34248,75.62,22.86,12.22,110.7
34249,29.96,30.37,7.63,67.96
34250,14.92,14.41,7.7,37.03
34251,23.3,7.59,13.04,43.93
34252,124.81,8.67,8.37,141.85
34253,17.6,29.24,208.54,255.38
34254,63.42,21.43,2.27,87.11999999999999
34255,15.47,11.33,6.07,32.870000000000005
34256,26.9,14.41,2.27,43.580000000000005
34257,59.11,16.54,2.74,78.39
34258,114.72,9.43,37.6,161.75
34259,130.61,8.07,3.21,141.89000000000001
34260,85.88,10.24,2.81,98.92999999999999
34261,17.26,13.12,84.11,114.49000000000001
34262,15.41,26.2,2.54,44.15
34263,73.73,18.27,8.3,100.3
34264,26.93,23.06,7.76,57.74999999999999
34265,96.98,13.53,4.06,114.57000000000001
34266,21.33,11.92,1.32,34.57
34267,59.66,19.16,4.72,83.53999999999999
34268,25.07,18.74,10.5,54.31
34269,37.56,18.22,37.28,93.06
34270,28.32,13.72,3.76,45.8
34271,16.99,14.17,2.86,34.019999999999996
34272,18.24,23.58,5.12,46.93999999999999
34273,42.74,22.14,3.06,67.94
34274,31.33,20.59,1.75,53.67
34275,23.7,24.39,6.25,54.34
34276,17.79,10.72,84.54,113.05000000000001
34277,15.81,25.0,4.95,45.760000000000005
34278,54.97,16.52,9.0,80.49
34279,75.21,17.84,9.61,102.66
34280,28.55,15.6,6.52,50.67
34281,17.23,14.12,1.11,32.46
34282,86.48,19.97,8.53,114.98
34283,97.29,15.85,4.85,117.99
34284,43.35,23.29,15.35,81.99
34285,26.84,12.54,5.21,44.589999999999996
34286,29.53,8.62,10.92,49.07
34287,57.28,13.44,20.56,91.28
34288,24.2,8.99,8.85,42.04
34289,21.31,16.81,8.03,46.15
34290,70.75,10.15,3.14,84.04
34291,22.14,17.86,16.79,56.79
34292,25.5,20.65,3.4,49.55
34293,17.76,17.26,2.23,37.25
34294,48.9,22.95,4.12,75.97
34295,19.59,20.18,11.24,51.01
34296,32.67,16.66,20.73,70.06
34297,21.91,13.16,100.68,135.75
34298,47.81,16.04,54.24,118.09
34299,17.13,8.75,19.93,45.81
34300,32.38,25.96,52.55,110.89
34301,15.07,13.31,34.1,62.480000000000004
34302,19.7,21.43,1.78,42.91
34303,16.8,12.57,10.79,40.16
34304,128.41,17.21,25.35,170.97
34305,21.57,25.16,4.94,51.67
34306,36.57,9.08,1.64,47.29
34307,24.0,23.02,12.21,59.23
34308,21.55,19.78,6.96,48.29
34309,31.35,10.04,7.0,48.39
34310,74.76,17.82,17.69,110.27000000000001
34311,21.27,25.02,7.15,53.44
34312,59.53,11.31,7.83,78.67
34313,45.47,29.74,1.92,77.13
34314,48.04,11.79,10.68,70.50999999999999
34315,189.72,24.41,1.74,215.87
34316,43.87,29.35,0.64,73.86
34317,56.85,10.83,5.88,73.56
34318,49.54,23.74,8.69,81.97
34319,42.6,10.19,11.63,64.42
34320,20.25,14.52,17.16,51.92999999999999
34321,23.18,14.56,99.53,137.27
34322,83.88,23.64,1.91,109.42999999999999
34323,25.63,23.24,9.58,58.449999999999996
34324,16.73,7.8,4.42,28.950000000000003
34325,40.2,8.2,4.42,52.82000000000001
34326,27.06,12.58,20.51,60.150000000000006
34327,86.51,19.98,18.83,125.32000000000001
34328,26.48,14.81,14.02,55.31
34329,30.43,9.8,6.86,47.09
34330,15.43,7.74,6.37,29.540000000000003
34331,54.73,12.76,13.94,81.42999999999999
34332,59.31,14.25,59.32,132.88
34333,23.48,23.51,4.6,51.59
34334,26.27,9.51,88.41,124.19
34335,40.46,22.15,12.77,75.38
34336,37.36,7.77,64.7,109.83
34337,25.85,13.31,3.69,42.85
34338,23.58,15.18,3.09,41.849999999999994
34339,30.52,20.63,3.54,54.69
34340,28.44,16.14,5.43,50.01
34341,82.55,22.98,21.04,126.57
34342,15.76,19.12,4.31,39.190000000000005
34343,48.65,16.72,1.16,66.53
34344,14.05,17.09,4.66,35.8
34345,28.64,26.12,1.75,56.510000000000005
34346,110.18,16.56,8.22,134.96
34347,43.15,7.75,12.8,63.7
34348,25.8,8.71,9.71,44.220000000000006
34349,12.4,13.2,47.41,73.00999999999999
34350,86.14,24.87,8.51,119.52000000000001
34351,20.9,12.8,6.02,39.72
34352,16.73,23.73,20.69,61.150000000000006
34353,42.27,16.1,76.68,135.05
34354,27.06,18.89,21.54,67.49000000000001
34355,45.42,12.38,9.57,67.37
34356,19.36,17.84,10.78,47.980000000000004
34357,106.73,13.36,13.65,133.74
34358,66.07,13.03,9.55,88.64999999999999
34359,32.74,25.04,1.65,59.43
34360,59.06,18.9,2.18,80.14000000000001
34361,17.91,8.41,2.4,28.72
34362,19.39,25.91,12.2,57.5
34363,20.43,10.5,6.57,37.5
34364,52.31,16.31,14.06,82.68
34365,58.6,13.41,12.56,84.57000000000001
34366,26.07,17.75,20.05,63.870000000000005
34367,49.09,12.78,8.21,70.08000000000001
34368,23.36,16.1,4.03,43.49
34369,14.45,20.93,5.8,41.17999999999999
34370,42.58,8.64,0.87,52.089999999999996
34371,49.61,27.42,1.12,78.15
34372,18.21,14.22,6.19,38.62
34373,17.19,22.09,21.25,60.53
34374,41.39,10.09,2.33,53.81
34375,27.54,15.73,2.08,45.349999999999994
34376,23.09,26.66,10.57,60.32
34377,19.44,15.14,2.32,36.9
34378,27.2,8.25,7.09,42.540000000000006
34379,38.86,23.56,2.01,64.43
34380,166.24,20.17,4.14,190.55
34381,45.31,19.78,14.81,79.9
34382,20.06,19.4,4.77,44.22999999999999
34383,25.75,16.34,2.35,44.440000000000005
34384,78.44,6.63,13.94,99.00999999999999
34385,51.07,9.12,4.72,64.91
34386,24.51,22.77,2.52,49.800000000000004
34387,21.33,16.31,7.66,45.3
34388,25.11,14.47,4.83,44.41
34389,16.36,28.93,10.56,55.85
34390,27.86,12.27,34.15,74.28
34391,30.9,7.46,2.88,41.24
34392,44.77,11.45,8.08,64.3
34393,44.04,28.49,3.23,75.76
34394,29.06,18.8,4.34,52.2
34395,102.71,13.53,5.86,122.1
34396,22.66,13.16,19.26,55.08
34397,110.94,11.8,2.92,125.66
34398,87.94,31.08,2.73,121.75
34399,25.33,11.02,5.51,41.85999999999999
34400,80.72,18.93,7.32,106.97
34401,23.93,21.04,3.11,48.08
34402,15.94,14.06,6.92,36.92
34403,45.27,15.5,6.3,67.07000000000001
34404,14.74,15.43,11.72,41.89
34405,13.98,18.68,1.03,33.69
34406,85.73,12.17,2.25,100.15
34407,44.52,11.0,102.46,157.98
34408,143.66,18.54,13.98,176.17999999999998
34409,19.38,20.44,11.08,50.9
34410,35.03,14.22,12.5,61.75
34411,25.66,6.65,17.86,50.17
34412,88.22,18.58,17.04,123.84
34413,23.66,22.75,1.85,48.26
34414,73.25,11.33,2.6,87.17999999999999
34415,20.0,22.07,9.23,51.3
34416,47.74,16.72,6.42,70.88000000000001
34417,18.39,9.44,22.17,50.0
34418,53.77,25.31,33.55,112.63
34419,35.87,15.85,4.47,56.19
34420,42.29,15.7,1.98,59.96999999999999
34421,18.24,11.32,2.66,32.22
34422,19.6,16.24,10.53,46.370000000000005
34423,17.44,13.89,1.5,32.83
34424,24.47,7.84,3.53,35.84
34425,24.37,10.25,13.59,48.21000000000001
34426,33.61,9.27,12.13,55.01
34427,25.34,9.38,7.23,41.95
34428,30.12,7.4,3.38,40.900000000000006
34429,111.67,12.02,7.26,130.95
34430,34.62,12.78,2.34,49.739999999999995
34431,17.41,20.22,16.54,54.169999999999995
34432,43.8,19.33,3.17,66.3
34433,58.45,17.39,8.43,84.27000000000001
34434,27.6,21.94,5.83,55.370000000000005
34435,39.7,15.05,2.01,56.76
34436,29.97,26.39,5.4,61.76
34437,31.22,7.4,6.48,45.099999999999994
34438,28.91,21.08,2.57,52.559999999999995
34439,52.06,8.08,22.56,82.7
34440,18.04,14.11,6.03,38.18
34441,13.3,8.37,50.57,72.24000000000001
34442,42.32,19.75,20.43,82.5
34443,22.28,10.8,4.68,37.76
34444,41.33,16.05,2.89,60.269999999999996
34445,29.24,8.65,3.0,40.89
34446,15.76,13.85,3.2,32.81
34447,25.87,13.03,4.2,43.1
34448,75.68,17.68,10.56,103.92000000000002
34449,20.98,19.05,11.02,51.05
34450,135.37,11.34,7.96,154.67000000000002
34451,46.53,21.83,4.69,73.05
34452,23.7,8.87,1.58,34.15
34453,14.14,11.77,6.52,32.43
34454,21.41,15.37,20.4,57.18
34455,9.57,25.49,7.85,42.910000000000004
34456,18.99,18.69,16.7,54.379999999999995
34457,52.1,19.27,2.09,73.46000000000001
34458,18.5,8.15,1.59,28.24
34459,23.99,15.74,33.33,73.06
34460,31.33,16.68,2.21,50.22
34461,18.14,17.18,31.22,66.53999999999999
34462,21.7,17.37,10.73,49.8
34463,18.15,14.77,0.91,33.83
34464,16.57,10.33,10.07,36.97
34465,50.55,24.62,3.9,79.07000000000001
