customer_id,total_support_cost,total_margin,orders,avg_order_value,acquisition_channel,region,is_power_user,is_profitable_customer,support_to_margin_ratio
8949,740.69,-210.09,44,79.68,Paid Search,West,1,False,740.69
8963,456.77,-121.97,47,80.41,Organic,South,1,False,456.77
8964,254.98,27.95,10,88.6,Social,North,0,True,9.12
8988,421.29,-391.88,14,80.65,Paid Search,West,0,False,421.29
8991,288.3,-170.48,15,85.86,Organic,North,0,False,288.3
9000,1391.03,-658.96,67,92.21,Social,South,1,False,1391.03
9015,279.94,-219.64,8,88.03,Organic,North,0,False,279.94
9035,444.39,40.6,44,71.61,Organic,West,1,True,10.95
9049,523.23,167.94,41,92.01,Organic,North,1,True,3.12
9051,609.14,280.46,48,90.43,Paid Search,West,1,True,2.17
9059,267.42,-99.26,14,97.02,Paid Search,West,0,False,267.42
9066,271.45,-167.9,8,75.93,Organic,North,0,False,271.45
9081,302.4,-179.55,8,74.51,Paid Search,West,0,False,302.4
9093,837.23,-327.19,43,85.48,Paid Search,South,1,False,837.23
9095,255.76,-130.73,6,107.13,Paid Search,South,0,False,255.76
9096,723.16,-255.07,40,92.82,Paid Search,West,1,False,723.16
9110,285.53,-64.13,14,76.27,Paid Search,South,0,False,285.53
9115,286.58,-249.26,7,47.31,Paid Search,West,0,False,286.58
9118,863.31,-360.1,48,95.47,Paid Search,West,1,False,863.31
9127,248.35,-20.57,10,84.06,Paid Search,North,0,False,248.35
9130,235.78,-74.04,7,116.82,Paid Search,East,0,False,235.78
9139,318.41,-140.92,13,62.06,Paid Search,West,0,False,318.41
9151,657.85,-27.94,52,71.92,Referral,East,1,False,657.85
9160,676.29,191.98,51,85.8,Organic,East,1,True,3.52
9168,683.99,373.12,58,87.66,Referral,South,1,True,1.83
9170,615.05,79.33,42,85.63,Organic,East,1,True,7.75
9172,364.87,-143.59,10,125.95,Organic,West,0,False,364.87
9175,461.31,207.9,44,93.01,Paid Search,East,1,True,2.22
9181,302.87,-233.5,8,71.94,Paid Search,South,0,False,302.87
9189,285.44,-164.6,9,100.74,Organic,West,0,False,285.44
9218,608.04,205.78,49,95.72,Organic,North,1,True,2.95
9228,453.03,-424.59,13,75.07,Organic,South,0,False,453.03
9233,917.09,-222.31,45,96.05,Organic,North,1,False,917.09
9235,602.95,170.62,47,83.48,Organic,East,1,True,3.53
9257,551.04,43.43,32,95.7,Paid Search,West,1,True,12.69
9260,544.46,563.29,49,89.7,Organic,East,1,True,0.97
9295,263.1,-175.73,13,73.58,Paid Search,South,0,False,263.1
9307,617.13,561.63,56,87.64,Paid Search,East,1,True,1.1
9312,290.52,-195.19,12,73.84,Organic,South,0,False,290.52
9315,802.93,166.09,52,91.71,Organic,North,1,True,4.83
9323,505.13,-262.24,43,79.22,Paid Search,East,1,False,505.13
9324,346.37,212.51,38,67.45,Social,West,1,True,1.63
9328,610.39,217.59,56,74.67,Organic,North,1,True,2.81
9343,283.97,-115.13,13,91.04,Paid Search,East,0,False,283.97
9350,563.61,181.3,37,97.59,Organic,South,1,True,3.11
9354,240.07,-12.75,11,74.9,Organic,East,0,False,240.07
9358,645.14,117.83,47,76.78,Paid Search,North,1,True,5.48
9364,596.49,530.94,52,90.45,Social,East,1,True,1.12
9366,293.57,-367.62,11,79.7,Paid Search,North,0,False,293.57
9396,591.9,-151.04,50,81.9,Organic,North,1,False,591.9
9418,272.32,5.6,10,110.48,Referral,East,0,True,48.63
9480,265.55,-178.6,10,75.08,Organic,West,0,False,265.55
9482,233.57,-242.74,9,78.01,Paid Search,East,0,False,233.57
9483,726.71,93.84,52,80.6,Organic,South,1,True,7.74
9485,593.6,-401.85,50,91.96,Paid Search,North,1,False,593.6
9534,256.26,-84.6,14,105.26,Organic,North,0,False,256.26
9547,233.24,-38.88,9,87.59,Paid Search,North,0,False,233.24
9548,475.5,413.73,45,74.92,Organic,North,1,True,1.15
9563,360.46,-154.58,10,86.64,Referral,West,0,False,360.46
9570,675.2,-144.02,40,89.47,Paid Search,East,1,False,675.2
9572,747.14,578.64,50,95.19,Social,South,1,True,1.29
9584,238.31,88.96,13,79.94,Paid Search,North,0,True,2.68
9585,405.78,-433.07,13,100.24,Paid Search,West,0,False,405.78
9586,255.59,-115.27,8,88.7,Referral,East,0,False,255.59
9589,422.1,-218.33,13,83.94,Paid Search,East,0,False,422.1
9604,695.45,325.33,44,73.9,Paid Search,North,1,True,2.14
9615,261.05,-49.6,12,97.15,Paid Search,East,0,False,261.05
9626,291.6,82.34,13,86.56,Paid Search,North,0,True,3.54
9631,250.42,62.9,12,88.01,Referral,West,0,True,3.98
9668,236.16,-48.83,16,106.51,Social,South,0,False,236.16
9669,232.51,-11.25,10,100.51,Social,West,0,False,232.51
9677,705.28,-82.46,33,99.14,Paid Search,North,1,False,705.28
9680,974.07,-287.32,50,88.19,Organic,West,1,False,974.07
9720,237.52,-169.79,12,65.3,Organic,South,0,False,237.52
9730,634.38,74.67,40,80.52,Organic,East,1,True,8.5
9736,505.16,136.06,45,83.87,Organic,East,1,True,3.71
9744,738.0,94.41,61,80.74,Organic,North,1,True,7.82
9750,238.67,-181.93,17,89.86,Paid Search,West,0,False,238.67
9758,318.92,-171.95,14,107.51,Paid Search,South,0,False,318.92
9799,459.73,260.44,39,85.6,Organic,North,1,True,1.77
9830,507.85,-32.14,45,75.84,Paid Search,East,1,False,507.85
9831,247.07,-104.41,15,65.97,Paid Search,East,0,False,247.07
9843,238.93,-69.73,11,88.26,Organic,South,0,False,238.93
9873,285.57,-92.67,11,79.18,Paid Search,South,0,False,285.57
9878,607.79,-496.62,39,79.53,Referral,East,1,False,607.79
9902,233.31,-179.27,10,70.8,Organic,South,0,False,233.31
9905,766.89,-72.74,58,89.42,Referral,West,1,False,766.89
9916,328.5,-49.22,13,101.65,Paid Search,East,0,False,328.5
9926,457.82,202.16,46,71.7,Paid Search,West,1,True,2.26
9932,614.23,285.82,51,90.9,Social,South,1,True,2.15
9943,803.9,94.69,56,91.96,Referral,East,1,True,8.49
9957,630.83,-314.05,43,80.54,Paid Search,East,1,False,630.83
9959,261.73,-169.31,10,66.7,Paid Search,South,0,False,261.73
9976,481.81,104.06,42,85.68,Paid Search,West,1,True,4.63
9978,686.74,-325.97,48,79.24,Organic,East,1,False,686.74
9980,267.71,-15.88,17,86.82,Organic,North,0,False,267.71
9982,318.13,-192.72,11,81.45,Paid Search,South,0,False,318.13
10004,665.79,5.85,56,82.58,Paid Search,West,1,True,113.81
10017,299.64,445.26,33,84.94,Paid Search,North,1,True,0.67
10054,266.96,154.34,13,111.25,Social,North,0,True,1.73
10080,313.25,-270.85,8,92.74,Paid Search,South,0,False,313.25
10086,904.42,-367.12,52,73.45,Paid Search,North,1,False,904.42
10102,249.56,-318.76,16,88.62,Paid Search,East,0,False,249.56
10119,549.8,-177.84,40,70.96,Paid Search,East,1,False,549.8
10122,402.44,322.25,46,73.99,Paid Search,East,1,True,1.25
10136,762.24,160.82,51,80.12,Paid Search,West,1,True,4.74
10146,244.62,-84.78,12,80.7,Paid Search,East,0,False,244.62
10151,472.27,239.8,42,92.55,Paid Search,South,1,True,1.97
10157,392.34,-260.5,18,81.71,Organic,North,0,False,392.34
10162,240.95,-202.39,11,85.4,Organic,West,0,False,240.95
10168,293.18,-102.11,12,86.6,Referral,South,0,False,293.18
10183,671.3,-114.88,49,92.25,Paid Search,West,1,False,671.3
10184,296.3,-70.02,14,77.14,Paid Search,South,0,False,296.3
10193,697.0,444.74,58,82.55,Organic,North,1,True,1.57
10204,271.32,-94.67,12,67.09,Organic,South,0,False,271.32
10211,624.06,-120.81,43,90.81,Referral,East,1,False,624.06
10222,261.83,-138.25,8,85.5,Organic,North,0,False,261.83
10228,584.51,210.91,41,92.32,Organic,South,1,True,2.77
10231,942.97,80.49,71,78.59,Organic,East,1,True,11.72
10238,695.87,-40.34,40,89.4,Paid Search,East,1,False,695.87
10241,564.14,-489.91,41,91.81,Social,South,1,False,564.14
10246,256.46,-31.21,16,89.23,Referral,West,0,False,256.46
10257,309.82,-237.67,11,63.22,Organic,South,0,False,309.82
10261,310.47,-310.56,10,90.85,Paid Search,East,0,False,310.47
10265,262.96,-83.27,13,87.88,Paid Search,North,0,False,262.96
10267,270.25,-60.5,13,96.88,Paid Search,South,0,False,270.25
10268,739.2,-382.55,52,88.53,Paid Search,South,1,False,739.2
10270,600.27,-19.23,50,77.06,Organic,East,1,False,600.27
10274,571.0,113.42,44,80.9,Social,South,1,True,5.03
10284,737.39,-319.38,49,69.63,Paid Search,West,1,False,737.39
10285,233.27,-189.12,11,75.37,Referral,North,0,False,233.27
10328,677.15,94.17,50,82.73,Social,North,1,True,7.19
10338,560.2,114.93,50,85.18,Organic,South,1,True,4.87
10342,233.69,-105.63,12,79.3,Referral,South,0,False,233.69
10363,260.12,-160.51,6,92.19,Paid Search,West,0,False,260.12
10403,416.78,373.73,38,94.0,Paid Search,East,1,True,1.12
10415,266.25,30.03,12,93.52,Paid Search,East,0,True,8.87
10416,260.58,-284.0,9,75.13,Paid Search,South,0,False,260.58
10436,597.39,224.71,46,88.31,Referral,East,1,True,2.66
10452,341.63,-134.42,10,90.27,Referral,South,0,False,341.63
10473,230.76,-24.85,13,97.31,Paid Search,East,0,False,230.76
10477,523.63,146.18,49,85.67,Social,East,1,True,3.58
10479,510.97,28.84,46,82.94,Paid Search,East,1,True,17.72
10496,589.15,-58.11,41,84.87,Paid Search,South,1,False,589.15
10506,731.57,-541.33,51,85.15,Paid Search,East,1,False,731.57
10513,889.66,3.02,60,91.06,Paid Search,East,1,True,294.59
10543,595.07,-239.31,43,79.68,Referral,North,1,False,595.07
10555,313.51,-352.3,12,74.78,Paid Search,West,0,False,313.51
10587,842.36,378.47,55,93.01,Referral,North,1,True,2.23
10600,258.33,-34.18,15,94.85,Paid Search,West,0,False,258.33
10612,251.69,0.65,14,78.74,Paid Search,West,0,True,251.69
10622,332.81,-192.1,11,68.94,Paid Search,East,0,False,332.81
10629,247.51,-146.77,13,83.09,Referral,East,0,False,247.51
10642,591.52,-60.84,46,92.6,Paid Search,West,1,False,591.52
10643,677.45,-116.38,52,78.18,Organic,East,1,False,677.45
10644,235.44,-76.76,12,74.85,Organic,East,0,False,235.44
10649,742.64,-535.75,43,96.56,Paid Search,North,1,False,742.64
10667,748.24,247.42,59,88.1,Paid Search,West,1,True,3.02
10726,680.06,26.53,51,81.86,Paid Search,East,1,True,25.63
10729,774.2,21.0,51,76.58,Paid Search,South,1,True,36.87
10731,272.03,-107.42,12,70.3,Paid Search,West,0,False,272.03
10732,629.59,-239.74,46,85.43,Paid Search,East,1,False,629.59
10739,297.33,-38.07,13,87.17,Paid Search,South,0,False,297.33
10742,710.23,-214.62,48,95.5,Referral,North,1,False,710.23
10747,233.16,-253.21,11,95.7,Paid Search,East,0,False,233.16
10749,632.36,-51.48,40,81.16,Referral,West,1,False,632.36
10751,682.35,-115.75,56,84.47,Paid Search,North,1,False,682.35
10766,442.51,-27.82,40,94.8,Social,North,1,False,442.51
10769,862.34,-81.74,47,83.77,Paid Search,North,1,False,862.34
10771,273.36,-147.46,13,90.45,Paid Search,South,0,False,273.36
10780,753.32,45.04,46,79.26,Paid Search,South,1,True,16.73
10791,298.23,8.85,17,82.68,Paid Search,West,0,True,33.7
10796,249.77,-21.79,7,116.37,Referral,South,0,False,249.77
10807,548.23,320.56,57,87.07,Organic,West,1,True,1.71
10828,711.61,-238.8,38,94.78,Social,North,1,False,711.61
10839,314.03,-130.87,11,115.64,Paid Search,North,0,False,314.03
10841,285.98,-242.01,9,94.5,Organic,West,0,False,285.98
10847,877.82,-318.16,49,84.01,Organic,North,1,False,877.82
10848,587.12,-4.29,45,88.07,Paid Search,East,1,False,587.12
10861,1050.57,-626.43,42,93.75,Paid Search,West,1,False,1050.57
10863,281.85,-172.13,11,84.71,Paid Search,West,0,False,281.85
10865,237.56,-72.83,8,98.04,Paid Search,North,0,False,237.56
10873,236.83,-41.61,9,88.42,Organic,West,0,False,236.83
10884,694.37,-295.9,40,81.25,Paid Search,North,1,False,694.37
10897,269.76,-178.83,12,73.97,Referral,East,0,False,269.76
10898,645.2,-100.8,52,89.0,Paid Search,South,1,False,645.2
10899,670.44,-152.37,55,83.19,Paid Search,West,1,False,670.44
10906,241.21,-227.29,8,63.19,Referral,West,0,False,241.21
10913,599.33,129.22,51,87.72,Organic,North,1,True,4.64
10920,243.86,-146.99,12,61.01,Social,South,0,False,243.86
10921,248.52,-277.49,11,67.27,Organic,North,0,False,248.52
10923,707.44,-134.19,46,87.48,Organic,West,1,False,707.44
10940,298.0,-111.25,11,76.75,Paid Search,East,0,False,298.0
10960,285.93,-217.42,12,78.45,Referral,West,0,False,285.93
10968,257.85,-183.86,12,66.91,Paid Search,North,0,False,257.85
10973,774.97,82.49,46,83.94,Paid Search,East,1,True,9.39
10977,233.88,-49.35,17,79.31,Paid Search,West,0,False,233.88
10993,779.08,-399.39,59,94.75,Referral,West,1,False,779.08
10995,1136.18,-628.04,49,84.37,Social,North,1,False,1136.18
11004,312.24,-227.08,12,80.87,Organic,North,0,False,312.24
11020,282.5,-139.43,12,89.61,Referral,North,0,False,282.5
11023,236.56,-128.94,11,83.35,Organic,South,0,False,236.56
11033,671.13,-387.27,53,77.37,Paid Search,East,1,False,671.13
11043,240.07,-135.8,9,102.59,Social,North,0,False,240.07
11088,260.1,-105.04,12,75.01,Paid Search,West,0,False,260.1
11095,341.58,-263.88,10,63.74,Referral,East,0,False,341.58
11097,555.64,-165.1,40,96.14,Social,South,1,False,555.64
11101,236.03,4.51,11,112.42,Paid Search,South,0,True,52.33
11105,255.3,-66.83,10,88.32,Organic,East,0,False,255.3
11107,399.38,-209.13,33,87.84,Social,South,1,False,399.38
11110,930.45,46.37,69,89.42,Referral,South,1,True,20.07
11128,496.02,137.39,42,98.82,Paid Search,South,1,True,3.61
11131,353.0,-219.49,10,77.3,Paid Search,South,0,False,353.0
11136,747.59,121.12,54,80.31,Referral,North,1,True,6.17
11148,686.76,-18.99,54,82.91,Social,West,1,False,686.76
11163,362.91,-349.18,12,101.11,Referral,South,0,False,362.91
11172,260.02,-261.13,13,76.88,Social,North,0,False,260.02
11181,518.95,154.68,48,92.16,Paid Search,North,1,True,3.35
11197,626.54,-268.63,45,84.36,Referral,East,1,False,626.54
11209,308.35,-48.93,11,77.19,Paid Search,West,0,False,308.35
11230,238.72,-17.12,14,98.46,Paid Search,West,0,False,238.72
11231,844.37,-223.23,50,85.16,Organic,North,1,False,844.37
11246,267.87,-320.31,10,84.6,Organic,North,0,False,267.87
11248,317.03,-87.02,13,91.0,Paid Search,South,0,False,317.03
11280,770.94,35.49,60,81.91,Social,East,1,True,21.72
11301,521.12,-347.52,40,78.32,Paid Search,West,1,False,521.12
11307,288.39,-10.74,12,100.03,Paid Search,North,0,False,288.39
11323,572.08,114.32,39,81.31,Paid Search,North,1,True,5.0
11324,259.5,-44.18,9,77.09,Paid Search,West,0,False,259.5
11339,663.56,-747.94,45,94.02,Social,East,1,False,663.56
11353,235.9,-2.26,9,93.37,Organic,West,0,False,235.9
11368,267.73,-153.26,15,79.23,Organic,West,0,False,267.73
11370,595.18,-238.65,41,80.96,Paid Search,North,1,False,595.18
11407,631.83,173.36,49,76.87,Paid Search,West,1,True,3.64
11413,694.72,681.47,53,86.97,Paid Search,South,1,True,1.02
11416,792.43,122.23,50,76.75,Organic,North,1,True,6.48
11443,636.85,148.09,42,84.43,Organic,West,1,True,4.3
11458,821.71,551.09,65,92.23,Organic,West,1,True,1.49
11469,236.07,121.8,15,100.35,Organic,North,0,True,1.94
11488,348.68,146.36,41,74.42,Paid Search,West,1,True,2.38
11492,236.87,-76.8,12,83.45,Organic,East,0,False,236.87
11509,286.56,-77.79,14,73.94,Referral,North,0,False,286.56
11523,255.85,-57.73,12,62.25,Organic,East,0,False,255.85
11542,561.6,610.15,49,90.1,Paid Search,West,1,True,0.92
11560,261.5,-129.0,14,104.93,Organic,South,0,False,261.5
11567,997.54,157.95,50,86.81,Paid Search,East,1,True,6.32
11569,244.79,-113.52,11,84.9,Social,North,0,False,244.79
11570,672.24,-150.81,51,86.71,Paid Search,East,1,False,672.24
11581,241.87,-87.27,11,106.39,Organic,North,0,False,241.87
11589,878.57,-460.76,46,78.01,Organic,North,1,False,878.57
11590,276.1,-123.36,11,81.79,Referral,West,0,False,276.1
11631,370.92,-198.51,14,96.32,Paid Search,North,0,False,370.92
11641,272.53,142.52,17,104.21,Referral,East,0,True,1.91
11644,980.4,-494.64,63,75.7,Social,South,1,False,980.4
11656,267.78,-139.87,10,89.1,Paid Search,West,0,False,267.78
11671,259.17,-72.15,9,90.97,Paid Search,East,0,False,259.17
11686,233.4,-231.57,10,48.98,Paid Search,West,0,False,233.4
11688,573.91,-129.74,50,75.31,Organic,East,1,False,573.91
11690,685.14,-736.31,49,76.31,Referral,West,1,False,685.14
11707,629.15,-13.56,48,95.51,Paid Search,East,1,False,629.15
11709,259.3,-187.6,17,71.73,Paid Search,West,0,False,259.3
11729,242.72,-116.56,9,72.26,Social,West,0,False,242.72
11733,866.52,-165.26,44,95.37,Paid Search,East,1,False,866.52
11735,569.99,183.14,49,85.44,Referral,East,1,True,3.11
11746,676.85,60.01,54,72.12,Referral,West,1,True,11.28
11758,289.77,-263.72,16,102.84,Paid Search,North,0,False,289.77
11761,619.51,78.61,47,96.96,Social,East,1,True,7.88
11765,586.4,43.87,50,81.88,Organic,West,1,True,13.37
11775,241.49,-330.05,8,73.1,Social,South,0,False,241.49
11777,894.45,-1.26,46,78.8,Paid Search,East,1,False,894.45
11779,770.8,-108.23,47,85.55,Organic,West,1,False,770.8
11784,295.81,-269.12,9,100.28,Paid Search,North,0,False,295.81
11786,278.38,-49.26,9,115.0,Social,North,0,False,278.38
11791,550.42,-296.42,52,83.69,Organic,West,1,False,550.42
11794,881.84,171.34,57,93.81,Paid Search,North,1,True,5.15
11796,305.54,-85.59,14,99.91,Referral,East,0,False,305.54
11803,256.06,-239.47,7,62.88,Paid Search,North,0,False,256.06
11822,231.81,-55.3,12,91.64,Referral,South,0,False,231.81
11826,567.54,-55.64,52,87.06,Organic,North,1,False,567.54
11845,1128.25,-543.59,52,99.63,Organic,South,1,False,1128.25
11848,748.32,-167.61,57,82.48,Organic,East,1,False,748.32
11851,239.92,-209.93,9,84.78,Social,South,0,False,239.92
11879,288.76,-187.24,13,82.03,Organic,East,0,False,288.76
11883,565.32,87.47,53,70.53,Paid Search,North,1,True,6.46
11932,271.58,-159.62,12,69.52,Organic,South,0,False,271.58
11942,683.1,229.29,52,84.94,Social,East,1,True,2.98
11943,342.45,-154.09,13,79.66,Paid Search,South,0,False,342.45
11954,258.26,-64.79,13,79.39,Referral,East,0,False,258.26
11962,273.04,-213.1,6,84.57,Referral,West,0,False,273.04
11969,453.66,351.73,42,87.09,Referral,North,1,True,1.29
11994,610.77,349.78,58,83.71,Paid Search,West,1,True,1.75
11995,259.76,-344.77,9,76.07,Paid Search,East,0,False,259.76
12001,294.82,-271.66,8,79.32,Paid Search,West,0,False,294.82
12004,271.99,-76.22,9,89.31,Referral,South,0,False,271.99
12005,546.24,-369.44,39,93.14,Social,West,1,False,546.24
12019,566.97,-52.86,45,72.79,Social,East,1,False,566.97
12026,730.47,226.85,52,87.86,Organic,West,1,True,3.22
12028,663.71,-626.17,48,75.04,Paid Search,North,1,False,663.71
12031,282.58,2.08,16,81.66,Paid Search,West,0,True,135.86
12044,655.58,-209.0,55,78.29,Paid Search,North,1,False,655.58
12054,448.52,-165.19,40,81.55,Paid Search,East,1,False,448.52
12055,416.31,-230.55,13,85.98,Paid Search,West,0,False,416.31
12087,623.67,57.05,47,81.7,Organic,North,1,True,10.93
12098,463.93,-113.02,39,89.77,Paid Search,East,1,False,463.93
12103,324.73,-293.33,11,90.33,Organic,East,0,False,324.73
12106,550.0,-130.26,35,82.22,Paid Search,East,1,False,550.0
12107,296.47,-103.94,12,80.52,Paid Search,South,0,False,296.47
12126,243.22,-77.15,9,81.19,Referral,South,0,False,243.22
12153,362.41,-161.19,13,71.64,Referral,South,0,False,362.41
12155,624.63,-17.42,48,81.09,Organic,West,1,False,624.63
12198,308.09,-229.39,11,86.16,Paid Search,East,0,False,308.09
12206,542.53,459.79,51,88.64,Referral,South,1,True,1.18
12211,253.55,-294.65,10,74.17,Paid Search,West,0,False,253.55
12214,317.24,-17.36,15,96.49,Organic,West,0,False,317.24
12218,269.33,-102.84,10,89.75,Organic,South,0,False,269.33
12219,642.42,36.6,44,76.05,Social,East,1,True,17.55
12220,914.0,-14.36,50,90.32,Paid Search,North,1,False,914.0
12232,912.92,-619.85,46,86.87,Paid Search,East,1,False,912.92
12240,279.85,-134.89,11,77.0,Organic,West,0,False,279.85
12243,870.35,-686.91,51,82.49,Paid Search,West,1,False,870.35
12258,241.06,-75.52,9,98.04,Paid Search,East,0,False,241.06
12261,329.49,-147.17,11,97.88,Organic,South,0,False,329.49
12270,249.09,61.04,12,94.48,Organic,West,0,True,4.08
12278,687.93,-181.79,48,92.19,Organic,South,1,False,687.93
12298,1076.57,-217.96,60,91.33,Organic,North,1,False,1076.57
12301,952.09,-584.26,49,85.57,Paid Search,South,1,False,952.09
12304,550.5,-95.05,42,80.11,Organic,East,1,False,550.5
12352,475.63,57.21,36,93.91,Referral,West,1,True,8.31
12353,270.52,-62.14,11,78.77,Referral,West,0,False,270.52
12358,271.61,-102.7,8,92.59,Paid Search,East,0,False,271.61
12360,284.46,-56.11,11,97.71,Referral,East,0,False,284.46
12368,269.13,62.47,13,91.84,Organic,West,0,True,4.31
12372,729.25,-209.31,49,81.34,Organic,South,1,False,729.25
12376,293.14,-155.15,14,85.11,Paid Search,West,0,False,293.14
12385,435.1,-391.57,15,86.75,Organic,East,0,False,435.1
12387,1016.11,-500.56,62,76.77,Social,South,1,False,1016.11
12389,606.9,-396.5,42,78.01,Social,North,1,False,606.9
12399,631.95,-28.68,52,80.34,Paid Search,North,1,False,631.95
12404,261.42,5.4,13,80.91,Paid Search,South,0,True,48.41
12420,730.63,-160.66,49,96.76,Paid Search,East,1,False,730.63
12431,397.57,213.4,38,97.79,Organic,South,1,True,1.86
12446,682.28,162.82,49,75.78,Paid Search,South,1,True,4.19
12449,232.04,-99.58,8,97.26,Paid Search,South,0,False,232.04
12454,490.76,-335.78,19,95.71,Paid Search,West,0,False,490.76
12455,248.3,-180.59,13,77.4,Paid Search,North,0,False,248.3
12457,644.91,373.3,56,83.19,Referral,West,1,True,1.73
12474,663.2,197.66,51,94.26,Paid Search,East,1,True,3.36
12495,249.92,48.55,10,96.36,Paid Search,East,0,True,5.15
12499,241.1,45.9,9,111.93,Organic,South,0,True,5.25
12510,662.22,-139.53,54,89.14,Paid Search,South,1,False,662.22
12522,270.18,-96.96,10,95.44,Paid Search,West,0,False,270.18
12524,298.19,-132.41,17,78.29,Referral,East,0,False,298.19
12529,739.13,-188.43,58,88.95,Paid Search,West,1,False,739.13
12550,246.45,-137.4,10,74.95,Organic,North,0,False,246.45
12554,567.32,-234.92,48,86.2,Paid Search,North,1,False,567.32
12576,262.77,-9.5,9,85.76,Paid Search,North,0,False,262.77
12588,266.2,-112.08,12,86.86,Social,West,0,False,266.2
12607,267.29,-248.76,8,63.27,Organic,South,0,False,267.29
12610,248.39,-68.16,13,73.41,Social,East,0,False,248.39
12646,255.17,-142.97,13,77.67,Organic,North,0,False,255.17
12647,635.28,76.35,58,83.56,Paid Search,North,1,True,8.32
12653,806.17,-5.22,56,87.38,Organic,North,1,False,806.17
12699,237.05,12.81,13,97.03,Paid Search,West,0,True,18.51
12709,326.25,-106.59,13,83.65,Paid Search,East,0,False,326.25
12713,262.32,-135.17,7,94.05,Paid Search,South,0,False,262.32
12724,233.3,-144.09,10,71.96,Organic,West,0,False,233.3
12731,526.99,74.56,36,81.57,Paid Search,East,1,True,7.07
12764,249.35,-109.48,9,77.39,Organic,South,0,False,249.35
12774,246.55,-216.58,9,84.32,Social,West,0,False,246.55
12776,636.4,-151.66,48,78.71,Organic,North,1,False,636.4
12778,271.05,24.54,17,88.97,Organic,West,0,True,11.05
12790,1199.39,-602.77,57,97.67,Social,East,1,False,1199.39
12791,777.67,-159.09,52,78.29,Paid Search,North,1,False,777.67
12793,290.87,-163.89,14,78.33,Paid Search,North,0,False,290.87
12796,252.91,-156.47,9,86.79,Social,South,0,False,252.91
12798,464.35,413.65,53,82.36,Organic,North,1,True,1.12
12799,426.46,380.73,41,94.5,Referral,West,1,True,1.12
12801,232.13,85.17,10,111.78,Paid Search,East,0,True,2.73
12813,245.99,31.08,9,98.05,Organic,South,0,True,7.91
12840,493.83,179.02,44,81.74,Organic,East,1,True,2.76
12855,328.06,-180.97,17,86.27,Referral,East,0,False,328.06
12859,241.76,-250.2,14,100.65,Paid Search,North,0,False,241.76
12860,661.51,3.0,45,82.48,Organic,North,1,True,220.5
12866,661.84,-82.15,56,84.73,Paid Search,North,1,False,661.84
12872,249.56,-162.87,9,69.87,Social,West,0,False,249.56
12890,264.54,-149.29,9,65.84,Paid Search,West,0,False,264.54
12891,267.76,-34.55,15,80.06,Paid Search,West,0,False,267.76
12918,445.21,124.93,35,86.73,Organic,North,1,True,3.56
12935,495.47,271.53,38,93.56,Organic,South,1,True,1.82
12941,287.97,-223.56,10,94.47,Organic,East,0,False,287.97
12958,284.74,-76.58,16,88.57,Organic,West,0,False,284.74
12964,630.98,-75.93,41,73.08,Paid Search,South,1,False,630.98
12972,235.62,-278.67,9,71.73,Organic,South,0,False,235.62
12978,248.8,93.41,10,104.67,Social,North,0,True,2.66
12988,982.12,-90.77,54,83.45,Organic,East,1,False,982.12
13000,641.86,583.84,55,81.04,Paid Search,South,1,True,1.1
13012,251.67,-172.08,12,54.65,Social,South,0,False,251.67
13023,240.68,-231.22,10,71.54,Organic,South,0,False,240.68
13044,1034.24,-272.5,51,83.75,Organic,South,1,False,1034.24
13050,478.79,-137.69,42,73.11,Paid Search,West,1,False,478.79
13053,861.52,-27.3,51,98.51,Paid Search,East,1,False,861.52
13060,252.87,-290.8,13,75.6,Organic,North,0,False,252.87
13064,896.43,-187.34,49,93.44,Paid Search,North,1,False,896.43
13074,515.89,19.89,44,92.74,Paid Search,North,1,True,25.94
13076,929.63,-72.21,59,90.14,Paid Search,East,1,False,929.63
13086,462.28,179.64,36,83.7,Organic,South,1,True,2.57
13088,259.93,-242.04,12,104.19,Paid Search,West,0,False,259.93
13105,869.3,-547.96,48,75.38,Organic,South,1,False,869.3
13154,866.86,228.89,47,103.94,Organic,South,1,True,3.79
13176,846.89,82.97,57,87.18,Paid Search,South,1,True,10.21
13180,625.33,147.05,48,87.55,Paid Search,North,1,True,4.25
13184,624.82,79.43,49,72.92,Organic,North,1,True,7.87
13189,246.46,-212.92,8,86.09,Paid Search,North,0,False,246.46
13196,265.48,-38.94,16,80.48,Social,North,0,False,265.48
13197,938.84,-983.98,44,95.45,Paid Search,West,1,False,938.84
13209,670.32,119.43,39,90.06,Organic,South,1,True,5.61
13217,318.71,-81.46,12,90.92,Paid Search,North,0,False,318.71
13235,445.34,-28.26,45,76.35,Organic,East,1,False,445.34
13249,806.13,-292.6,52,81.95,Referral,West,1,False,806.13
13253,255.79,-21.9,12,91.73,Paid Search,South,0,False,255.79
13263,262.69,-167.47,6,77.22,Paid Search,South,0,False,262.69
13270,1008.63,-438.61,38,90.65,Paid Search,West,1,False,1008.63
13271,261.59,-91.6,10,84.79,Paid Search,East,0,False,261.59
13274,768.9,-482.5,52,71.38,Referral,North,1,False,768.9
13276,272.56,-5.13,15,80.59,Organic,South,0,False,272.56
13308,362.36,-339.38,9,83.17,Organic,North,0,False,362.36
13326,375.29,265.84,34,74.43,Social,North,1,True,1.41
