order_id,customer_id,order_date,service_type,order_value,refund_flag
35374,754,2023-05-25,Express,152.17,0
35375,4377,2023-04-26,Standard,48.64,0
35376,344,2023-10-05,Premium,110.82,0
35377,4939,2024-07-02,Premium,75.8,0
35378,2041,2024-03-23,Standard,46.25,0
35379,860,2024-07-14,Premium,100.37,0
35380,4700,2024-01-16,Express,258.3,0
35381,229,2023-05-05,Express,229.27,0
35382,2393,2023-10-28,Standard,46.26,0
35383,3866,2023-08-23,Standard,67.26,0
35384,1589,2024-06-13,Express,156.7,0
35385,2666,2023-09-17,Express,127.01,0
35386,3507,2024-04-28,Express,149.4,0
35387,4780,2023-06-17,Express,141.62,0
35388,533,2023-06-27,Standard,41.71,0
35389,796,2024-11-29,Standard,39.04,0
35390,2570,2023-09-15,Standard,79.59,0
35391,2127,2024-08-03,Standard,50.3,0
35392,2093,2023-06-28,Express,123.58,0
35393,1504,2023-08-17,Premium,130.28,0
35394,2824,2024-04-26,Standard,36.92,0
35395,4440,2023-08-16,Premium,70.55,0
35396,810,2024-09-24,Standard,46.59,0
35397,1080,2023-11-23,Premium,65.02,0
35398,3369,2024-09-08,Premium,121.1,0
35399,294,2023-08-11,Premium,86.23,1
35400,3383,2023-04-07,Standard,50.24,0
35401,1579,2024-08-09,Premium,136.77,0
35402,1824,2023-11-28,Standard,43.49,0
35403,2066,2024-10-30,Standard,72.82,0
35404,1778,2024-11-25,Express,112.9,0
35405,4236,2024-12-31,Standard,31.14,0
35406,4753,2024-10-28,Premium,82.88,0
35407,2761,2023-08-27,Standard,68.41,0
35408,2924,2023-07-15,Standard,75.36,0
35409,367,2024-04-03,Standard,45.93,0
35410,3576,2023-09-30,Standard,50.23,0
35411,2937,2024-11-10,Standard,71.78,0
35412,259,2024-11-25,Standard,56.36,1
35413,998,2024-01-14,Premium,83.06,0
35414,1012,2024-02-02,Express,127.0,0
35415,862,2024-04-21,Standard,48.19,0
35416,3305,2023-12-13,Standard,60.58,0
35417,4667,2023-01-03,Standard,81.03,0
35418,3838,2023-01-05,Standard,43.35,1
35419,2434,2024-04-05,Premium,91.02,0
35420,2057,2024-03-13,Standard,47.12,0
35421,1975,2023-05-13,Express,122.36,0
35422,3023,2023-12-20,Standard,50.41,0
35423,1832,2024-05-10,Standard,38.02,0
35424,1141,2024-06-04,Premium,110.35,0
35425,3030,2023-10-11,Standard,47.82,0
35426,2001,2024-07-23,Standard,40.82,0
35427,73,2024-07-31,Standard,41.8,0
35428,110,2024-10-29,Express,197.06,0
35429,1385,2023-09-04,Standard,65.6,0
35430,2587,2024-07-10,Standard,33.91,0
35431,1806,2023-04-12,Express,182.45,0
35432,119,2023-05-05,Standard,42.99,0
35433,1123,2023-05-08,Standard,39.18,0
35434,507,2023-08-04,Standard,83.82,0
35435,4764,2023-11-18,Express,158.83,0
35436,1574,2023-03-03,Express,123.05,0
35437,76,2023-07-09,Standard,63.21,0
35438,3316,2023-08-25,Premium,121.33,0
35439,1175,2023-02-28,Premium,127.41,0
35440,2857,2024-06-28,Premium,95.88,0
35441,765,2023-06-30,Standard,55.53,0
35442,4921,2024-06-19,Standard,66.04,0
35443,4858,2023-04-07,Express,127.93,0
35444,3292,2024-04-26,Premium,130.96,0
35445,3544,2024-04-09,Standard,53.33,0
35446,2168,2024-05-21,Express,185.05,0
35447,4822,2023-02-15,Standard,43.54,1
35448,2155,2024-04-12,Standard,46.59,0
35449,1213,2023-12-06,Premium,136.19,0
35450,597,2024-12-27,Express,105.95,0
35451,1045,2023-02-13,Standard,61.0,0
35452,2880,2024-12-03,Standard,29.07,0
35453,1235,2024-02-09,Standard,46.55,0
35454,3282,2023-08-18,Standard,40.17,0
35455,1952,2024-06-12,Premium,76.22,0
35456,4462,2023-10-02,Standard,54.89,0
35457,2811,2023-03-02,Standard,62.33,0
35458,3135,2024-10-19,Express,143.36,1
35459,2800,2023-02-21,Standard,42.92,0
35460,4454,2023-01-09,Standard,57.65,0
35461,333,2024-08-17,Standard,66.99,0
35462,352,2023-10-22,Standard,39.17,0
35463,3515,2023-02-16,Standard,46.56,0
35464,3856,2023-10-20,Express,85.84,0
35465,2210,2024-01-21,Express,139.03,0
35466,1794,2023-12-18,Express,80.3,0
35467,1408,2023-12-03,Express,159.12,1
35468,1187,2023-10-09,Express,126.76,1
35469,4584,2024-01-16,Standard,45.0,1
35470,1498,2023-12-01,Standard,63.48,0
35471,3257,2024-07-26,Standard,52.08,0
35472,3947,2023-12-25,Premium,70.36,0
35473,108,2023-04-15,Standard,42.13,0
35474,168,2023-03-09,Standard,53.22,0
35475,1679,2023-05-17,Premium,100.88,0
35476,3485,2024-11-24,Standard,46.31,0
35477,1312,2023-08-13,Premium,84.6,0
35478,9,2024-03-17,Premium,96.89,0
35479,1457,2024-05-01,Standard,61.08,0
35480,469,2023-01-27,Premium,97.31,0
35481,1101,2024-01-22,Express,103.07,0
35482,1680,2023-07-12,Premium,70.19,0
35483,665,2024-11-27,Standard,47.84,0
35484,3539,2023-09-17,Standard,44.43,1
35485,1288,2024-07-17,Standard,75.78,0
35486,3319,2023-03-06,Premium,83.5,0
35487,3011,2023-04-10,Express,100.0,0
35488,4521,2023-10-25,Standard,86.15,0
35489,456,2023-02-25,Express,106.24,0
35490,1076,2024-08-20,Premium,77.22,0
35491,4356,2024-08-11,Standard,48.88,0
35492,4129,2024-08-16,Standard,58.03,0
35493,967,2023-01-02,Premium,104.17,1
35494,555,2024-05-25,Standard,55.14,0
35495,4310,2024-03-04,Standard,42.1,0
35496,901,2024-07-28,Standard,57.1,0
35497,4387,2023-06-24,Premium,95.2,0
35498,4815,2023-03-12,Standard,51.88,0
35499,1109,2023-12-05,Premium,75.17,0
35500,4231,2023-05-09,Express,158.84,0
35501,2155,2023-11-11,Standard,66.77,0
35502,3957,2023-04-20,Express,214.33,0
35503,2077,2024-04-26,Standard,44.39,0
35504,367,2024-08-16,Premium,111.66,0
35505,3573,2024-11-17,Express,115.05,0
35506,765,2024-10-06,Standard,58.87,0
35507,4663,2024-05-14,Standard,93.84,0
35508,2123,2024-12-18,Express,111.24,0
35509,433,2024-02-17,Standard,53.32,0
35510,1155,2023-06-30,Premium,83.46,0
35511,4344,2023-09-03,Standard,42.17,0
35512,1615,2023-05-07,Express,154.76,0
35513,4310,2023-08-04,Standard,34.97,0
35514,867,2023-01-11,Standard,46.48,0
35515,2386,2023-04-01,Standard,50.08,0
35516,4417,2023-10-05,Standard,57.65,0
35517,247,2023-11-27,Standard,43.9,0
35518,1530,2024-09-24,Premium,83.7,0
35519,4576,2023-07-09,Express,208.49,0
35520,2996,2023-10-04,Standard,37.33,0
35521,3587,2024-07-19,Express,154.22,0
35522,4239,2024-02-24,Standard,53.1,0
35523,2638,2023-09-02,Premium,96.0,0
35524,4257,2024-05-06,Premium,85.65,0
35525,3210,2024-02-05,Premium,60.58,0
35526,3442,2023-05-28,Premium,122.72,0
35527,778,2024-03-14,Premium,72.68,0
35528,4715,2024-06-06,Standard,42.76,0
35529,3989,2023-04-08,Standard,37.71,0
35530,1282,2024-07-31,Express,169.1,0
35531,2916,2024-01-14,Premium,76.85,0
35532,1919,2024-11-15,Standard,72.19,0
35533,3315,2023-11-04,Standard,49.49,1
35534,4971,2024-09-24,Standard,57.43,0
35535,231,2024-06-20,Standard,48.08,0
35536,4784,2023-05-21,Standard,54.78,0
35537,379,2024-05-15,Premium,101.92,0
35538,2345,2024-02-05,Express,127.28,0
35539,2457,2023-10-15,Standard,42.26,0
35540,1357,2024-07-21,Standard,43.55,0
35541,2857,2023-10-30,Standard,34.67,0
35542,4196,2024-11-29,Premium,69.19,0
35543,1492,2024-02-09,Standard,28.93,0
35544,367,2023-06-10,Premium,107.29,0
35545,3178,2024-03-18,Standard,61.61,0
35546,3771,2023-04-22,Express,151.38,0
35547,4792,2023-03-27,Standard,41.11,0
35548,806,2024-10-12,Express,128.88,0
35549,4537,2024-04-21,Standard,52.56,0
35550,2457,2024-12-30,Premium,83.87,0
35551,1195,2023-05-03,Standard,53.59,0
35552,4825,2024-10-22,Standard,62.56,0
35553,1207,2023-08-28,Standard,56.77,0
35554,3681,2023-06-16,Standard,80.3,1
35555,3934,2023-01-15,Standard,49.0,0
35556,2196,2024-06-26,Standard,62.89,0
35557,3463,2023-05-03,Express,122.6,0
35558,2880,2023-06-19,Standard,47.35,0
35559,967,2023-11-14,Express,171.12,0
35560,3820,2023-07-06,Standard,55.31,0
35561,4665,2024-05-12,Premium,105.84,0
35562,2485,2024-02-19,Standard,50.06,0
35563,4974,2023-02-19,Express,89.25,0
35564,2180,2023-10-10,Standard,34.9,0
35565,2447,2023-01-07,Standard,49.19,0
35566,3383,2023-11-30,Express,116.27,0
35567,937,2023-08-10,Standard,40.71,0
35568,4538,2024-12-03,Standard,32.8,0
35569,4012,2024-05-27,Standard,49.5,0
35570,4391,2024-02-05,Express,115.21,0
35571,3070,2023-11-13,Standard,46.38,0
35572,4443,2024-10-19,Standard,58.09,0
35573,3408,2023-02-14,Standard,52.55,0
35574,2582,2024-12-28,Standard,80.2,0
35575,4683,2024-08-16,Premium,90.09,0
35576,2243,2024-06-15,Standard,36.67,0
35577,2528,2023-07-05,Standard,38.66,0
35578,854,2024-04-20,Express,170.53,0
35579,4758,2023-02-19,Standard,65.06,0
35580,1111,2023-06-15,Standard,46.88,0
35581,1009,2024-10-14,Standard,58.87,0
35582,528,2023-05-05,Standard,50.52,0
35583,2313,2024-04-30,Standard,36.51,0
35584,1382,2023-06-17,Express,208.47,0
35585,3721,2023-06-27,Express,127.51,0
35586,1546,2024-06-28,Premium,69.76,0
35587,3613,2023-03-05,Express,134.97,0
35588,984,2024-11-14,Standard,48.75,0
35589,1164,2023-04-20,Express,157.16,0
35590,4038,2024-02-25,Standard,58.03,0
35591,1891,2023-01-12,Standard,51.45,0
35592,578,2024-08-19,Premium,108.96,0
35593,4817,2023-11-18,Standard,44.29,0
35594,897,2023-01-06,Premium,80.88,0
35595,762,2023-11-16,Standard,36.93,0
35596,1827,2024-05-10,Standard,37.04,1
35597,502,2024-01-14,Standard,27.6,0
35598,788,2024-12-27,Express,102.18,0
35599,4263,2024-04-27,Premium,100.06,0
35600,866,2024-03-09,Standard,59.72,0
35601,577,2023-04-12,Standard,61.24,0
35602,4424,2024-05-20,Standard,53.13,0
35603,2263,2023-01-10,Premium,89.62,0
35604,795,2023-11-27,Premium,163.4,0
35605,2922,2023-06-08,Premium,118.93,1
35606,214,2024-12-07,Express,166.75,0
35607,2177,2023-06-08,Standard,67.41,0
35608,2966,2024-09-26,Express,107.31,0
35609,4799,2024-04-30,Premium,94.82,1
35610,1639,2024-02-11,Standard,31.65,0
35611,3847,2024-05-09,Standard,80.93,0
35612,686,2024-06-19,Express,130.76,0
35613,2210,2024-07-29,Standard,43.6,0
35614,1123,2024-08-15,Standard,46.98,1
35615,2499,2023-04-08,Premium,122.29,0
35616,2120,2023-03-02,Premium,68.3,0
35617,4904,2024-01-12,Standard,45.08,0
35618,4613,2023-01-15,Standard,36.48,0
35619,2926,2024-12-20,Standard,51.11,0
35620,892,2023-08-07,Premium,91.41,0
35621,2802,2023-08-07,Standard,57.82,0
35622,3969,2023-05-25,Standard,51.93,0
35623,193,2023-12-08,Standard,42.33,0
35624,2213,2023-08-01,Standard,55.74,0
35625,219,2023-06-15,Premium,80.19,0
35626,1232,2024-12-10,Premium,117.0,0
35627,481,2024-06-06,Standard,65.57,0
35628,4812,2024-06-21,Standard,49.58,0
35629,852,2024-04-07,Standard,53.38,0
35630,761,2023-02-26,Standard,30.5,0
35631,4869,2024-08-06,Standard,53.42,0
35632,2600,2023-06-10,Standard,56.1,0
35633,3808,2024-05-26,Express,151.36,0
35634,1644,2024-07-13,Standard,44.24,0
35635,2686,2023-08-04,Express,147.56,0
35636,38,2024-08-06,Premium,64.12,0
35637,2084,2024-02-20,Express,141.89,0
35638,2795,2024-09-19,Express,83.36,0
35639,2595,2023-06-01,Standard,62.78,0
35640,2067,2024-08-17,Standard,46.82,0
35641,3952,2024-02-23,Standard,42.19,0
35642,2534,2024-10-24,Standard,51.62,0
35643,3197,2024-05-16,Standard,45.65,0
35644,932,2024-08-30,Standard,61.5,0
35645,4338,2023-02-16,Standard,44.56,1
35646,1850,2024-05-12,Premium,89.84,0
35647,2457,2024-09-29,Express,135.81,0
35648,1794,2023-05-25,Standard,48.93,0
35649,4488,2024-12-05,Standard,55.52,0
35650,4533,2023-04-30,Standard,57.39,0
35651,1130,2024-01-06,Premium,65.2,0
35652,3777,2024-02-29,Standard,36.24,0
35653,534,2024-07-04,Standard,66.16,0
35654,152,2024-09-15,Premium,61.75,0
35655,4208,2024-03-01,Premium,112.29,0
35656,680,2023-09-30,Premium,93.31,0
35657,785,2023-06-21,Premium,76.63,0
35658,3052,2024-02-05,Premium,73.82,0
35659,4101,2023-04-29,Premium,58.33,0
35660,954,2024-02-16,Express,79.47,0
35661,590,2023-10-08,Standard,54.28,0
35662,404,2024-02-27,Premium,89.99,0
35663,122,2023-12-17,Standard,51.85,0
35664,603,2023-12-26,Standard,47.97,0
35665,4733,2024-05-11,Express,91.81,1
35666,500,2024-01-02,Premium,94.38,0
35667,3002,2023-07-23,Standard,58.9,0
35668,4626,2023-02-08,Premium,78.65,0
35669,3159,2024-02-25,Standard,38.88,0
35670,161,2023-01-14,Standard,49.27,0
35671,2995,2023-11-19,Express,226.92,0
35672,4540,2023-11-05,Express,97.75,0
35673,1619,2023-09-12,Express,164.03,0
35674,1576,2024-01-27,Express,140.95,0
35675,1254,2024-06-25,Standard,29.25,0
35676,2553,2023-08-27,Standard,68.04,0
35677,1204,2023-04-11,Standard,56.16,0
35678,3631,2023-03-08,Premium,102.02,0
35679,3246,2023-07-29,Premium,61.79,0
35680,2041,2024-01-16,Premium,86.36,0
35681,3624,2024-03-28,Standard,42.82,0
35682,515,2024-05-27,Standard,38.81,0
35683,3762,2024-09-26,Standard,68.34,0
35684,3030,2023-12-08,Premium,72.53,0
35685,3167,2024-01-18,Standard,39.32,0
35686,337,2023-08-17,Standard,74.86,0
35687,3113,2023-07-04,Express,130.14,0
35688,2505,2024-03-05,Premium,80.71,0
35689,2473,2024-09-29,Express,171.05,0
35690,1616,2024-04-29,Standard,76.88,0
35691,42,2024-04-27,Premium,67.81,0
35692,2148,2024-07-21,Standard,71.38,0
35693,2042,2024-02-05,Standard,46.74,0
35694,2149,2024-07-21,Standard,42.95,0
35695,3084,2024-12-29,Standard,56.15,0
35696,1512,2023-08-28,Premium,81.82,0
35697,1357,2023-11-05,Standard,77.47,0
35698,2519,2023-09-24,Express,146.44,0
35699,2978,2023-11-08,Standard,45.97,0
35700,2857,2023-04-06,Standard,37.95,1
35701,4434,2024-09-17,Standard,44.23,0
35702,3859,2023-09-06,Standard,69.67,0
35703,270,2023-12-18,Standard,40.8,0
35704,2837,2024-05-16,Premium,94.55,0
35705,2123,2023-07-21,Standard,57.12,0
35706,1843,2024-04-11,Standard,59.1,0
35707,4800,2023-07-20,Standard,53.08,0
35708,2327,2024-09-06,Standard,49.31,0
35709,3605,2024-06-08,Premium,150.21,0
35710,4843,2024-05-19,Express,104.96,0
35711,767,2023-03-20,Premium,57.28,0
35712,284,2024-01-10,Premium,92.28,0
35713,1576,2023-07-20,Express,144.02,0
35714,223,2024-03-21,Standard,23.6,0
35715,605,2023-11-04,Standard,34.55,0
35716,4963,2023-06-27,Standard,40.08,0
35717,4810,2023-03-20,Express,117.66,0
35718,3468,2024-02-14,Express,158.07,0
35719,3778,2024-04-02,Standard,57.39,0
35720,715,2024-02-20,Express,150.86,0
35721,2990,2023-09-09,Standard,46.81,0
35722,783,2024-02-25,Standard,63.41,0
35723,1931,2024-05-03,Premium,101.4,0
35724,1753,2023-06-24,Standard,45.57,0
35725,3096,2023-07-08,Premium,54.96,0
35726,419,2023-11-23,Premium,77.14,0
35727,537,2024-08-27,Express,132.9,0
35728,3072,2024-07-20,Standard,35.94,0
35729,3197,2024-11-03,Standard,38.02,0
35730,1720,2023-04-26,Premium,86.15,0
35731,746,2024-11-07,Express,112.13,0
35732,4457,2024-04-15,Standard,35.11,0
35733,274,2024-04-22,Express,144.21,0
35734,3593,2024-12-03,Premium,97.5,0
35735,713,2023-03-28,Express,158.61,0
35736,3205,2023-02-08,Standard,31.74,0
35737,3334,2024-09-30,Premium,85.91,0
35738,4030,2024-06-12,Standard,49.6,0
35739,2019,2023-07-01,Standard,37.83,0
35740,107,2024-10-02,Standard,34.51,1
35741,4067,2024-04-21,Standard,47.92,0
35742,2265,2024-02-14,Premium,89.61,0
35743,4267,2024-01-21,Premium,95.14,0
35744,3895,2024-03-04,Standard,78.21,0
35745,2522,2023-09-25,Express,127.19,0
35746,4997,2023-01-10,Express,164.35,0
35747,2353,2023-01-13,Standard,47.97,0
35748,3488,2023-10-08,Express,137.97,0
35749,3363,2024-01-05,Standard,44.85,0
35750,2609,2023-02-06,Standard,57.39,0
35751,2945,2023-11-16,Standard,101.15,1
35752,3996,2024-08-04,Premium,83.37,0
35753,2878,2024-07-29,Premium,80.0,0
35754,2297,2023-10-10,Premium,133.53,0
35755,3325,2024-08-12,Express,170.1,0
35756,178,2024-11-24,Premium,134.67,0
35757,564,2024-01-14,Premium,75.37,0
35758,649,2024-04-14,Premium,58.7,0
35759,2167,2023-04-10,Standard,68.89,0
35760,4388,2023-09-20,Standard,58.55,0
35761,3236,2024-03-04,Express,113.3,0
35762,4872,2023-12-31,Standard,58.64,0
35763,204,2024-03-29,Standard,46.59,0
35764,3621,2024-11-01,Express,174.35,0
35765,1578,2024-04-09,Express,115.59,0
35766,116,2024-03-30,Standard,62.49,0
35767,4148,2024-01-04,Express,101.25,0
35768,817,2023-01-15,Standard,56.77,0
35769,1074,2023-04-24,Standard,76.05,0
35770,1723,2024-04-03,Standard,43.96,0
35771,3955,2023-03-26,Standard,56.29,0
35772,3140,2023-05-09,Express,189.17,0
35773,1334,2024-04-15,Standard,35.86,0
35774,851,2023-03-04,Standard,55.18,1
35775,566,2024-09-29,Express,161.34,0
35776,759,2023-12-14,Standard,42.63,0
35777,4369,2024-11-09,Premium,89.97,0
35778,4637,2023-01-08,Premium,79.79,0
35779,4848,2023-02-21,Express,104.27,0
35780,4201,2024-06-30,Standard,41.68,0
35781,4465,2023-06-26,Standard,40.35,0
35782,4097,2023-07-29,Standard,62.07,0
35783,4801,2023-06-29,Premium,108.43,0
35784,4258,2024-01-19,Premium,78.41,0
35785,2353,2024-12-24,Express,227.0,0
35786,1620,2024-10-09,Standard,44.99,0
35787,2938,2023-06-11,Standard,33.66,0
35788,3062,2024-04-11,Standard,68.73,0
35789,2890,2024-12-21,Express,120.9,0
35790,3541,2024-01-05,Premium,80.92,0
35791,3498,2024-12-04,Express,146.02,0
35792,454,2023-12-13,Premium,91.47,0
35793,1446,2024-08-16,Express,78.93,0
35794,4476,2024-10-02,Standard,68.54,0
35795,2966,2023-04-06,Standard,65.61,0
35796,1652,2024-08-18,Standard,40.02,0
35797,4283,2024-08-02,Express,202.58,0
35798,1255,2023-06-17,Standard,34.33,0
35799,2084,2024-01-24,Express,94.61,0
35800,1398,2023-06-13,Standard,68.44,0
35801,4388,2024-12-10,Standard,51.7,0
35802,3658,2024-04-05,Standard,49.93,0
35803,2342,2024-08-15,Express,180.59,0
35804,4686,2023-06-07,Standard,43.46,0
35805,4665,2023-02-08,Standard,52.36,0
35806,3566,2024-04-04,Standard,44.89,0
35807,4488,2024-06-19,Express,116.44,0
35808,3605,2023-01-04,Standard,83.5,0
35809,3160,2024-05-29,Express,133.61,0
35810,2141,2023-07-10,Standard,61.86,0
35811,1381,2024-01-27,Standard,56.84,0
35812,314,2023-09-07,Standard,53.86,0
35813,4010,2023-06-02,Standard,42.88,0
35814,633,2024-01-30,Standard,50.97,0
35815,2091,2024-05-06,Premium,103.93,1
35816,1188,2024-12-02,Premium,110.02,0
35817,2317,2024-05-11,Standard,61.29,0
35818,1582,2024-10-11,Premium,80.02,0
35819,4171,2024-04-19,Premium,59.06,0
35820,4898,2024-10-10,Standard,40.35,0
35821,4726,2024-12-08,Standard,33.59,0
35822,3135,2024-05-31,Express,135.3,0
35823,4904,2023-04-28,Standard,51.88,0
35824,2041,2023-01-16,Premium,112.5,0
35825,2631,2023-11-29,Standard,43.76,0
35826,1291,2023-10-20,Standard,60.87,0
35827,4520,2023-11-01,Standard,55.89,0
35828,911,2023-07-13,Premium,89.21,0
35829,3075,2024-10-31,Express,103.61,0
35830,4001,2024-07-20,Standard,57.81,0
35831,2990,2023-06-17,Standard,63.61,0
35832,413,2023-04-18,Express,103.45,1
35833,3081,2023-01-13,Premium,89.17,0
35834,3851,2023-05-05,Standard,42.29,0
35835,947,2023-01-26,Standard,34.88,0
35836,3698,2023-01-31,Express,186.88,0
35837,4417,2023-02-24,Premium,76.8,1
35838,4935,2023-09-13,Express,170.26,0
35839,2089,2023-11-16,Standard,44.43,0
35840,123,2023-03-16,Standard,62.91,1
35841,2131,2024-04-17,Standard,55.66,0
35842,3314,2024-09-23,Premium,124.46,0
35843,4485,2023-01-31,Standard,50.95,0
35844,4709,2024-12-23,Standard,44.24,0
35845,4574,2023-05-22,Standard,58.91,0
35846,3304,2023-02-26,Standard,36.62,1
35847,3424,2023-08-04,Premium,173.14,0
35848,15,2023-03-17,Express,98.5,0
35849,1851,2023-09-12,Express,97.37,0
35850,4562,2024-10-31,Standard,42.54,0
35851,3462,2023-10-05,Standard,50.4,0
35852,2384,2023-06-27,Express,120.33,0
35853,539,2023-04-09,Premium,111.78,0
35854,1242,2023-06-16,Premium,96.59,0
35855,2794,2024-04-16,Standard,46.86,0
35856,4518,2024-11-12,Premium,75.87,0
35857,503,2024-09-22,Standard,37.21,0
35858,780,2024-03-28,Standard,34.17,0
35859,3287,2023-08-28,Standard,38.06,0
35860,1493,2024-04-29,Express,168.5,0
35861,855,2023-05-16,Standard,41.25,0
35862,903,2024-07-29,Express,157.77,0
35863,2500,2024-07-05,Premium,156.5,0
35864,2935,2024-12-29,Premium,108.84,0
35865,4547,2023-03-23,Express,96.56,0
35866,2671,2023-01-28,Premium,81.63,0
35867,3468,2023-07-07,Standard,48.21,0
35868,917,2024-02-12,Express,150.71,1
35869,3577,2024-10-04,Express,154.24,0
35870,3257,2024-10-24,Standard,60.18,0
35871,1083,2024-04-10,Standard,53.94,1
35872,3362,2024-10-04,Premium,92.22,0
35873,1061,2023-12-08,Express,132.89,0
35874,2986,2024-08-25,Standard,35.97,0
35875,3362,2023-08-08,Standard,54.69,0
35876,3477,2024-02-12,Standard,56.17,0
35877,4572,2023-12-06,Premium,78.82,0
35878,4760,2024-08-25,Express,118.87,0
35879,4062,2023-11-01,Standard,41.84,0
35880,4417,2023-03-21,Express,99.28,0
35881,94,2024-10-22,Standard,41.62,0
35882,1849,2023-09-28,Standard,90.38,0
35883,203,2023-01-13,Premium,105.66,0
35884,1134,2024-12-01,Premium,133.92,0
35885,1951,2024-05-04,Standard,52.69,0
35886,4366,2023-01-29,Premium,94.15,0
35887,2583,2024-11-27,Premium,109.87,0
35888,3258,2024-02-03,Premium,105.91,0
35889,1849,2024-06-06,Standard,54.49,0
35890,3030,2023-09-24,Express,122.78,0
35891,4094,2023-01-28,Premium,122.21,0
35892,1516,2023-09-07,Standard,35.61,0
35893,4686,2023-12-06,Express,125.65,0
35894,1072,2023-02-28,Standard,48.38,0
35895,4620,2024-01-05,Premium,52.3,0
35896,142,2024-07-17,Standard,38.88,0
35897,2733,2024-09-02,Premium,84.97,0
35898,4928,2023-02-28,Standard,53.58,0
35899,3071,2023-09-27,Express,191.39,1
35900,2794,2023-02-04,Standard,39.32,0
35901,3423,2024-05-29,Standard,33.61,1
35902,1464,2024-12-04,Standard,55.73,0
35903,280,2024-05-11,Standard,70.38,0
35904,1267,2023-02-08,Premium,67.03,0
35905,890,2024-04-29,Standard,44.18,0
35906,4642,2023-08-12,Express,184.46,0
35907,4294,2023-11-23,Standard,47.4,0
35908,1595,2024-08-28,Standard,61.36,0
35909,4207,2024-08-27,Express,203.46,0
35910,1063,2023-01-17,Standard,55.95,0
35911,1002,2023-05-29,Premium,80.48,0
35912,3854,2023-11-02,Standard,59.63,0
35913,1642,2023-02-11,Premium,135.0,0
35914,337,2023-03-28,Standard,51.53,0
35915,3608,2024-01-26,Standard,64.41,0
35916,4950,2024-01-23,Standard,54.52,0
35917,2852,2024-07-25,Express,146.38,0
35918,1327,2024-08-01,Express,134.95,0
35919,1901,2023-06-23,Express,153.02,0
35920,3257,2024-07-26,Standard,50.73,0
35921,3513,2023-07-17,Standard,52.13,0
35922,4458,2024-05-27,Standard,43.97,0
35923,4570,2023-05-05,Premium,60.24,0
35924,4336,2023-10-14,Standard,66.98,0
35925,3257,2023-09-27,Standard,34.23,1
35926,2296,2024-04-16,Standard,39.55,0
35927,3406,2024-01-08,Express,108.1,0
35928,3348,2023-10-28,Standard,42.07,0
35929,1092,2024-10-23,Standard,76.98,0
35930,2562,2024-07-15,Premium,111.32,0
35931,1046,2024-12-03,Premium,84.75,0
35932,4524,2023-07-06,Standard,74.26,0
35933,1620,2024-04-11,Standard,63.3,0
35934,4033,2023-07-09,Standard,58.67,0
35935,1924,2023-01-12,Premium,109.34,1
35936,3843,2023-09-19,Standard,84.64,0
35937,1110,2023-02-01,Premium,97.89,0
35938,3843,2023-05-16,Standard,63.21,0
35939,910,2024-06-17,Standard,92.92,0
35940,2493,2024-08-29,Standard,62.7,0
35941,586,2024-06-04,Standard,61.16,0
35942,2660,2024-07-08,Standard,29.97,0
35943,4121,2024-05-29,Express,171.64,0
35944,3794,2023-07-11,Premium,86.46,0
35945,261,2023-03-14,Standard,49.45,0
35946,2498,2023-07-14,Standard,60.31,0
35947,4294,2024-05-12,Standard,63.31,1
35948,3265,2023-07-15,Express,196.58,0
35949,312,2024-06-01,Express,158.08,0
35950,1634,2023-11-28,Standard,76.82,0
35951,2800,2023-12-20,Standard,60.78,0
35952,868,2024-12-13,Premium,140.18,0
35953,3420,2023-09-06,Standard,56.09,0
35954,3190,2023-01-28,Premium,95.47,0
35955,1015,2023-08-04,Express,201.35,0
35956,2775,2024-05-06,Express,150.38,0
35957,4071,2024-02-10,Standard,38.93,0
35958,1909,2023-07-09,Standard,45.1,1
35959,1246,2024-04-29,Premium,97.77,1
35960,3512,2023-04-08,Standard,58.34,0
35961,369,2024-02-15,Standard,44.07,0
35962,4189,2024-01-08,Premium,68.38,1
35963,4737,2023-06-05,Premium,69.0,0
35964,4833,2023-12-25,Standard,45.16,0
35965,2208,2023-05-26,Standard,47.06,0
35966,3136,2024-01-25,Standard,44.07,0
35967,4313,2023-12-05,Standard,41.92,0
35968,1125,2024-10-19,Standard,92.8,0
35969,139,2023-12-02,Express,86.77,0
35970,1964,2023-08-18,Standard,50.19,0
35971,4447,2024-03-08,Express,170.28,0
35972,2551,2023-04-04,Standard,58.57,0
35973,2672,2024-09-19,Premium,96.45,0
35974,3469,2023-07-28,Standard,65.95,0
35975,2888,2024-02-12,Express,183.03,0
35976,283,2023-01-12,Standard,83.25,0
35977,2824,2024-04-03,Premium,141.19,0
35978,3256,2023-08-19,Express,83.02,0
35979,3226,2024-04-24,Express,145.75,0
35980,3659,2024-12-13,Standard,46.04,0
35981,2620,2024-01-30,Premium,124.23,0
35982,4529,2023-07-27,Standard,48.14,0
35983,2362,2024-01-29,Premium,109.92,0
35984,2610,2024-02-03,Standard,61.0,0
35985,3914,2024-06-02,Standard,63.67,0
35986,4192,2024-04-11,Express,100.35,0
35987,3257,2024-12-15,Express,150.34,0
35988,655,2024-05-06,Standard,70.36,0
35989,1672,2023-04-09,Express,155.42,0
35990,97,2024-12-08,Premium,77.26,0
35991,1498,2023-03-20,Premium,65.46,0
